,,Name,Username,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
1,,venundatuss,,6387453578,"2020-10-28 10:18:49",0,"İlk begenii",17867621999102444,https://www.instagram.com/venundatuss/,https://www.instagram.com/p/CG4jFz8HzZf/c/17867621999102444
2,,venundatuss,,6387453578,"2020-10-28 10:18:51",0,Yehuu,17850304388356623,https://www.instagram.com/venundatuss/,https://www.instagram.com/p/CG4jFz8HzZf/c/17850304388356623
3,,venundatuss,,6387453578,"2020-10-28 10:18:53",0,"İlk yorim",18121865128178052,https://www.instagram.com/venundatuss/,https://www.instagram.com/p/CG4jFz8HzZf/c/18121865128178052
4,,venundatuss,,6387453578,"2020-10-28 10:18:55",0,Yehuu,17857242440290416,https://www.instagram.com/venundatuss/,https://www.instagram.com/p/CG4jFz8HzZf/c/17857242440290416
5,,rami_elsabbagh,,2107818903,"2020-10-28 10:19:27",0,"Can't waittt😍😍❤️❤️🔥🔥",17973671239318762,https://www.instagram.com/rami_elsabbagh/,https://www.instagram.com/p/CG4jFz8HzZf/c/17973671239318762
6,,mr_mathematicalphysics,,19369892299,"2020-10-28 10:21:24",0,"🌷How do you check dark matter and want to discover it? 🇮🇷",17895659455641023,https://www.instagram.com/mr_mathematicalphysics/,https://www.instagram.com/p/CG4jFz8HzZf/c/17895659455641023
7,,iammelodeus,,233995641,"2020-10-28 10:21:46",0,"Ok... with the LHC discoveries.... Do We Have Anything To Worry About?",17966788768344178,https://www.instagram.com/iammelodeus/,https://www.instagram.com/p/CG4jFz8HzZf/c/17966788768344178
8,,cern,,1517077572,"2020-10-28 10:24:20",0,"DM us your questions by sending us a video upto 15-seconds or less, and don’t forget to tell us your name and where you are from. The best questions will be featured in our live session or reposted and answered later! 🗺🤳

Comment a 💜 to tell us how much you enjoyed watching today’s reel.",18114067519161217,https://www.instagram.com/cern/,https://www.instagram.com/p/CG4jFz8HzZf/c/18114067519161217
9,,garhwali_monk,,1192013568,"2020-10-28 10:27:02",0,❤️,17853606260312253,https://www.instagram.com/garhwali_monk/,https://www.instagram.com/p/CG4jFz8HzZf/c/17853606260312253
10,,abhilashtard,,7730269650,"2020-10-28 10:27:38",0,💜,17859523970192402,https://www.instagram.com/abhilashtard/,https://www.instagram.com/p/CG4jFz8HzZf/c/17859523970192402
11,,abhilashtard,,7730269650,"2020-10-28 10:27:50",0,"@cern 💜",18168491092045739,https://www.instagram.com/abhilashtard/,https://www.instagram.com/p/CG4jFz8HzZf/c/18168491092045739
12,,myrian.s.freeman,,11384490360,"2020-10-28 10:38:20",0,"❤️!TRANSCENDENT ❤️ !!*",18121282768178116,https://www.instagram.com/myrian.s.freeman/,https://www.instagram.com/p/CG4jFz8HzZf/c/18121282768178116
13,,sumukhacs_offi,,32704313366,"2020-10-28 11:06:58",0,😍,17846545502403535,https://www.instagram.com/sumukhacs_offi/,https://www.instagram.com/p/CG4jFz8HzZf/c/17846545502403535
14,,esthercalopa,,4061599733,"2020-10-28 11:11:00",0,💟,17860226624213267,https://www.instagram.com/esthercalopa/,https://www.instagram.com/p/CG4jFz8HzZf/c/17860226624213267
