,,Name,Username,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
1,,scarface_de_rothschild,,49422468116,"2023-05-02 20:32:51",0,"You and all of your hard working colleagues make me human and aware of everything that really matters is your hard working spirit within yourself you release your spirit in all we see and have matter thank you for making CERN a reality for everyone to Matter",17962249634441287,https://www.instagram.com/scarface_de_rothschild/,https://www.instagram.com/p/CrwQD3aJTlj/c/17962249634441287
2,,winslm1972,,6016880538,"2023-05-02 20:32:58",0,"Or is it Dark Energy..... Or do we not understand gravity properly... Or do the strengths of the various fields vary?  Many things to explore.",17983453412079467,https://www.instagram.com/winslm1972/,https://www.instagram.com/p/CrwQD3aJTlj/c/17983453412079467
3,,charlie_stevens13,,1451227638,"2023-05-02 20:33:40",0,"Lol You mean the more we can manipulate it !? Ma haha ha !!",17941269920637479,https://www.instagram.com/charlie_stevens13/,https://www.instagram.com/p/CrwQD3aJTlj/c/17941269920637479
4,,nu.terry,,32173179082,"2023-05-02 20:42:27",0,"Perhaps it’s reversed. Suppose we are the dark matter and the other 85% is normal 🫣😆. Seriously though, the topic of dark matter and energy is fascinating and is indicative of how very little we actually know.",17988167680979370,https://www.instagram.com/nu.terry/,https://www.instagram.com/p/CrwQD3aJTlj/c/17988167680979370
5,,lucidimaging,,45408335231,"2023-05-02 20:58:01",0,"It's cool. We know so little, even with all of the advancements.",18045137173441069,https://www.instagram.com/lucidimaging/,https://www.instagram.com/p/CrwQD3aJTlj/c/18045137173441069
6,,_entropy_07,,3839263815,"2023-05-02 21:00:23",0,"Don't You Think mam , upon knowing how to harness dark matter energy in a useful way , we as a society has always built weapons out of it first and then upon releasing the true devastating power of it, made those power plants or etc , which should not be the case for a growing society. We make bombs first then electricity, we make more nuclear bombs first then nuclear power plants, we make hydrogen bombs first then hydrogen fueled power plants... ???🤔🤔",17977212494503244,https://www.instagram.com/_entropy_07/,https://www.instagram.com/p/CrwQD3aJTlj/c/17977212494503244
7,,thethinker1958,,2982046245,"2023-05-02 21:10:16",0,"Is it matter if it can pass through our bodies without touching them? Are they really tiny? Even if tiny, the amount should be affecting us. Is energy from the dark matter being deposited on all of us? ❤️",17928753254678031,https://www.instagram.com/thethinker1958/,https://www.instagram.com/p/CrwQD3aJTlj/c/17928753254678031
8,,philipreagles1,,56890684115,"2023-05-02 21:11:43",0,"And then..how has antimatter become separated from matter? And where is it?",17860946747901966,https://www.instagram.com/philipreagles1/,https://www.instagram.com/p/CrwQD3aJTlj/c/17860946747901966
9,,henrymandellstudio,,4457239,"2023-05-02 21:16:29",0,💎,18358156837024826,https://www.instagram.com/henrymandellstudio/,https://www.instagram.com/p/CrwQD3aJTlj/c/18358156837024826
10,,jasonguysmiley,,23296736,"2023-05-02 21:23:20",0,"I like to imagine there's a very active and beautiful and FULL dark universe on the edges of everything we see",18083048227346664,https://www.instagram.com/jasonguysmiley/,https://www.instagram.com/p/CrwQD3aJTlj/c/18083048227346664
11,,jasonguysmiley,,23296736,"2023-05-02 21:23:38",0,"It just won't play with electromagnetism 😂",17894119988799337,https://www.instagram.com/jasonguysmiley/,https://www.instagram.com/p/CrwQD3aJTlj/c/17894119988799337
12,,odufaighconn,,5500627686,"2023-05-02 22:22:07",0,"I wonder if dark matter is to large in scale to measure",18010380856561669,https://www.instagram.com/odufaighconn/,https://www.instagram.com/p/CrwQD3aJTlj/c/18010380856561669
13,,hilton3rd,,8241450902,"2023-05-02 22:37:40",0,"What do you think of the Skordis/Zlosnik alternative theory of a scalar field? https://arxiv.org/pdf/2007.00082v1.pdf",17991028171816955,https://www.instagram.com/hilton3rd/,https://www.instagram.com/p/CrwQD3aJTlj/c/17991028171816955
14,,mnottothepi,,12050370027,"2023-05-02 23:10:38",0,"🔊 You Rock... 😯",17993754508761833,https://www.instagram.com/mnottothepi/,https://www.instagram.com/p/CrwQD3aJTlj/c/17993754508761833
