,,Name,Username,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
1,,j_duriqueos,,49081473080,"2023-02-01 09:03:31",0,👏🏻👏🏻.🚀🌐✨🚀,17975883916996363,https://www.instagram.com/j_duriqueos/,https://www.instagram.com/p/CoHSG6Bt6VP/c/17975883916996363
2,,bigscience_stfc,,6426850635,"2023-02-01 09:08:22",0,❤️🙌🔥👏⚛️🧱,17945736554356766,https://www.instagram.com/bigscience_stfc/,https://www.instagram.com/p/CoHSG6Bt6VP/c/17945736554356766
3,,realistic_majid1335,,53723654372,"2023-02-02 11:01:31",0,"Thanks a lot for sharing the information 🙌🔥❤️❤️❤️❤️❤️❤️❤️❤️❤️",17956024949371399,https://www.instagram.com/realistic_majid1335/,https://www.instagram.com/p/CoHSG6Bt6VP/c/17956024949371399
4,,infinitylaneshow,,57512651490,"2023-02-02 11:03:47",0,"It’s made of lost socks and @surge",17977708903864889,https://www.instagram.com/infinitylaneshow/,https://www.instagram.com/p/CoHSG6Bt6VP/c/17977708903864889
5,,susiesbloke,,3252833358,"2023-02-02 11:04:04",0,"Who's to say our the matter in our universe is not anti matter, or is that just wordplay?",17963151896087516,https://www.instagram.com/susiesbloke/,https://www.instagram.com/p/CoHSG6Bt6VP/c/17963151896087516
6,,fazekas.gergely,,6414928037,"2023-02-02 11:15:47",0,"@susiesbloke It's convention, if our Universe was mainly made of antimatter, then we would call regular matter antimatter.",17976631057980617,https://www.instagram.com/fazekas.gergely/,https://www.instagram.com/p/CoHSG6Bt6VP/c/17976631057980617
7,,peteperez53,,45384427028,"2023-02-02 11:28:47",0,"More posts like this please ❤️",17982802651751258,https://www.instagram.com/peteperez53/,https://www.instagram.com/p/CoHSG6Bt6VP/c/17982802651751258
8,,paublascx,,3475593629,"2023-02-02 11:44:23",0,"the scale picture is misleading :( 5 to 1 should be the other way around, 5 units of matter weigh the same as of antimatter! thus antimatter is heavier",17904877484720099,https://www.instagram.com/paublascx/,https://www.instagram.com/p/CoHSG6Bt6VP/c/17904877484720099
9,,anika_tahsin21,,48373398804,"2023-02-02 11:53:54",0,"Woah i need to see more comics like this😶 It's amazing",17939835323594877,https://www.instagram.com/anika_tahsin21/,https://www.instagram.com/p/CoHSG6Bt6VP/c/17939835323594877
10,,bronson975,,7867863908,"2023-02-02 11:57:20",0,"So stupid. Hey astronomers, there is something wrong with your theory. Start thinking outside of the box and stop inventing excuses!",17942026433545468,https://www.instagram.com/bronson975/,https://www.instagram.com/p/CoHSG6Bt6VP/c/17942026433545468
