,,Name,Username,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
1,,_spacetalkies_,,43866275097,"2022-06-17 06:30:29",0,"Like share and comment now 🙌👏",17956705207847228,https://www.instagram.com/_spacetalkies_/,https://www.instagram.com/p/Ce5XlbRJq8b/c/17956705207847228
2,,_spacetalkies_,,43866275097,"2022-06-17 06:30:37",0,"Save this post and follow @_spacetalkies_",17961317410675886,https://www.instagram.com/_spacetalkies_/,https://www.instagram.com/p/Ce5XlbRJq8b/c/17961317410675886
3,,aarong.84,,348254887,"2022-06-17 07:02:25",0,"I’m definitely no physicist. But Is it possible that dark matter was what the universe was born into? That is, Dark matter was the nothingness we are told existed before the Big Bang? Would explain the abundance of it and the inability of how we can’t find  any?",17970929068567423,https://www.instagram.com/aarong.84/,https://www.instagram.com/p/Ce5XlbRJq8b/c/17970929068567423
4,,akiraa0234,,14285860898,"2022-06-17 07:28:42",0,"I think big bang didn't create the dark matter and dark energy maybe they were exist befor big bang that's why we can't detect it",17939135099023432,https://www.instagram.com/akiraa0234/,https://www.instagram.com/p/Ce5XlbRJq8b/c/17939135099023432
5,,parth_09s,,8453563129,"2022-06-17 07:37:20",0,"The amount of Baryonic matter left is comparatively very small as compared to the Baryonic matter created just after the big bang.",18302059537004099,https://www.instagram.com/parth_09s/,https://www.instagram.com/p/Ce5XlbRJq8b/c/18302059537004099
6,,_.givingherstyle._,,30393689106,"2022-06-17 07:38:55",0,"@_spacetalkies_ amazing post 👍",18300296230033122,https://www.instagram.com/_.givingherstyle._/,https://www.instagram.com/p/Ce5XlbRJq8b/c/18300296230033122
7,,parth09s,,48091858465,"2022-06-17 07:40:08",0,"Why cold?",17972318275610105,https://www.instagram.com/parth09s/,https://www.instagram.com/p/Ce5XlbRJq8b/c/17972318275610105
8,,frank.hill.adventures,,43204848139,"2022-06-17 18:03:40",0,"Dark matter is gravity. Gravity is a particle, a particle that behaves like a wave. 😜",17929960175498993,https://www.instagram.com/frank.hill.adventures/,https://www.instagram.com/p/Ce5XlbRJq8b/c/17929960175498993
9,,lyknsub,,20540089,"2022-06-17 23:13:04",0,"Perhaps dark matter is all there was surrounding the pinpoint that contained everything in the universe.",18029514730374614,https://www.instagram.com/lyknsub/,https://www.instagram.com/p/Ce5XlbRJq8b/c/18029514730374614
10,,kevinwagenknecht,,4448774668,"2022-06-18 01:39:13",0,"Perhaps dark matter is the effect of other universes in other dimensions that we can not see but can observe thier effect on interactions with our own.",18061848250309720,https://www.instagram.com/kevinwagenknecht/,https://www.instagram.com/p/Ce5XlbRJq8b/c/18061848250309720
11,,noandrey,,37196547,"2022-06-18 04:14:32",0,"So basically we know almost nothing about it 😂",17924135288287752,https://www.instagram.com/noandrey/,https://www.instagram.com/p/Ce5XlbRJq8b/c/17924135288287752
12,,thatonesped,,12370497129,"2022-06-18 08:46:36",0,"@aarong.84 thats what I believe it is however its really open to interpretation at this point",17944425836079805,https://www.instagram.com/thatonesped/,https://www.instagram.com/p/Ce5XlbRJq8b/c/17944425836079805
13,,hackerdudethatdoesntpaybills,,16140668952,"2022-06-18 20:12:45",0,Yes,17947099568000220,https://www.instagram.com/hackerdudethatdoesntpaybills/,https://www.instagram.com/p/Ce5XlbRJq8b/c/17947099568000220
