,,Name,Username,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
1,,lackeymike,,3041409644,"2022-09-20 17:38:38",0,"I mistakenly thought that dark energy and dark matter were much more balanced that that… I’m glad to learn this today.",18033607444381111,https://www.instagram.com/lackeymike/,https://www.instagram.com/p/Ciu_TkAjlU_/c/18033607444381111
2,,watersports_addict,,17603759127,"2022-09-20 23:36:39",0,"73%+23%+4%+0,1-2%=100,01% - 102%  it means that we have mire then 100% of the content?",17952280766309036,https://www.instagram.com/watersports_addict/,https://www.instagram.com/p/Ciu_TkAjlU_/c/17952280766309036
3,,marcelogiannantonio,,3945448637,"2022-09-21 22:09:22",0,"Hypothetical content*",17982434995622265,https://www.instagram.com/marcelogiannantonio/,https://www.instagram.com/p/Ciu_TkAjlU_/c/17982434995622265
4,,marcelogiannantonio,,3945448637,"2022-09-21 22:09:48",0,"@lackeymike it's hypothetical..there's no evidence yet",17982535867623917,https://www.instagram.com/marcelogiannantonio/,https://www.instagram.com/p/Ciu_TkAjlU_/c/17982535867623917
5,,precurious1,,12271247733,"2022-09-22 23:37:27",0,"@lackeymike familiarizing yourself with pseudoscience is not ""learning""",18253043113117066,https://www.instagram.com/precurious1/,https://www.instagram.com/p/Ciu_TkAjlU_/c/18253043113117066
6,,precurious1,,12271247733,"2022-09-22 23:39:41",0,"Therefore only 4% actual and 96% science fiction fairytale 😂",18005133361446536,https://www.instagram.com/precurious1/,https://www.instagram.com/p/Ciu_TkAjlU_/c/18005133361446536
7,,lackeymike,,3041409644,"2022-09-24 12:19:12",0,"@precurious1 something else I learned is that some assholes feels the need to interject pointless comments on things that have nothing to do do with them.",17959266131002172,https://www.instagram.com/lackeymike/,https://www.instagram.com/p/Ciu_TkAjlU_/c/17959266131002172
8,,precurious1,,12271247733,"2022-09-24 13:00:24",0,"@lackeymike me identifying your fantasy as pseudoscience does not make me an a**hole. Calm down, it's not the end of the world.",18184345534212197,https://www.instagram.com/precurious1/,https://www.instagram.com/p/Ciu_TkAjlU_/c/18184345534212197
9,,lackeymike,,3041409644,"2022-09-24 22:13:48",0,"@precurious1 you’re right. Identifying it doesn’t, feeling compelled to remark on it does. You stay in your lane and I’ll stay in mine.",17964460357918609,https://www.instagram.com/lackeymike/,https://www.instagram.com/p/Ciu_TkAjlU_/c/17964460357918609
10,,precurious1,,12271247733,"2022-09-24 22:18:51",0,"@lackeymike ""stay in my lane""? 😂 This is a public lane, which isn't yours. If you feel obligated to comment on this public post, then by all means I have the right to correct you. You being too sensitive to handle that is your problem, not mine.",17987870380583481,https://www.instagram.com/precurious1/,https://www.instagram.com/p/Ciu_TkAjlU_/c/17987870380583481
11,,lightbody_energetics,,14510094354,"2022-09-28 06:16:50",0,"Are we part of just one big yawn?",18020254009427726,https://www.instagram.com/lightbody_energetics/,https://www.instagram.com/p/Ciu_TkAjlU_/c/18020254009427726
