,,Name,Username,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
1,,hope_earth2020,,34747952083,"2020-12-08 05:03:27",0,🔥🔥,17868149429155771,https://www.instagram.com/hope_earth2020/,https://www.instagram.com/p/CIhjjS6jNwN/c/17868149429155771
2,,sciencedimensions,,33017209735,"2020-12-08 05:03:52",0,"Great post🔥🔥🔥🙌🙌🙌🙌🙌😮",18125144413145197,https://www.instagram.com/sciencedimensions/,https://www.instagram.com/p/CIhjjS6jNwN/c/18125144413145197
3,,audaciousbhavs,,1999310380,"2020-12-08 05:04:15",0,💯😍😍😍😍😍,17869933064077770,https://www.instagram.com/audaciousbhavs/,https://www.instagram.com/p/CIhjjS6jNwN/c/17869933064077770
4,,nanotechvrofficial,,24006643666,"2020-12-08 05:04:27",0,🔥🔥🔥🔥🔥,18178265449045528,https://www.instagram.com/nanotechvrofficial/,https://www.instagram.com/p/CIhjjS6jNwN/c/18178265449045528
5,,recruitersandtutorials,,37951684822,"2020-12-08 05:04:34",0,"💥💥💥💥 nice post 👍👍",17893622848735210,https://www.instagram.com/recruitersandtutorials/,https://www.instagram.com/p/CIhjjS6jNwN/c/17893622848735210
6,,bbbhhcvkjvcuk,,42893772659,"2020-12-08 05:04:50",0,👌👌,17864323823220227,https://www.instagram.com/bbbhhcvkjvcuk/,https://www.instagram.com/p/CIhjjS6jNwN/c/17864323823220227
7,,feminismmirror,,44307184965,"2020-12-08 05:05:08",0,👏👏👏👏😍😍🔥🔥,17966560396355328,https://www.instagram.com/feminismmirror/,https://www.instagram.com/p/CIhjjS6jNwN/c/17966560396355328
8,,gurpreetsingh0911,,14183595144,"2020-12-08 05:05:29",0,😍😍,17875355153002959,https://www.instagram.com/gurpreetsingh0911/,https://www.instagram.com/p/CIhjjS6jNwN/c/17875355153002959
9,,decadence_disturbed,,41690970648,"2020-12-08 08:02:51",0,"Compared to how long our universe still got before it turns to complete nothingness, i’d say it’s still quite young.",17914375054503402,https://www.instagram.com/decadence_disturbed/,https://www.instagram.com/p/CIhjjS6jNwN/c/17914375054503402
10,,mihaitusac,,453988569,"2020-12-08 08:30:36",0,👌,17902061869619269,https://www.instagram.com/mihaitusac/,https://www.instagram.com/p/CIhjjS6jNwN/c/17902061869619269
11,,jccaglar1,,194876007,"2020-12-08 13:54:35",0,"Where did the ""dust"" come from??",17852366270402817,https://www.instagram.com/jccaglar1/,https://www.instagram.com/p/CIhjjS6jNwN/c/17852366270402817
12,,bdawson83,,557853721,"2020-12-08 13:55:17",0,"Try grammar check... hot damn this is awful writing!",17862895706199405,https://www.instagram.com/bdawson83/,https://www.instagram.com/p/CIhjjS6jNwN/c/17862895706199405
13,,cinnasol,,7400915146,"2020-12-08 17:32:37",0,😮,17869184708143235,https://www.instagram.com/cinnasol/,https://www.instagram.com/p/CIhjjS6jNwN/c/17869184708143235
14,,tristanambrester,,7874439072,"2020-12-09 00:58:49",0,"This is the can the was? HOW 🤩",17888201863828709,https://www.instagram.com/tristanambrester/,https://www.instagram.com/p/CIhjjS6jNwN/c/17888201863828709
15,,k.mxrs,,40732230026,"2020-12-09 22:16:31",0,"@jccaglar1 and where did the dark matter come from",17890909618742633,https://www.instagram.com/k.mxrs/,https://www.instagram.com/p/CIhjjS6jNwN/c/17890909618742633
16,,_snakesphere_,,2063686856,"2020-12-12 14:36:23",0,"And I blinked and there it was",17881154059946845,https://www.instagram.com/_snakesphere_/,https://www.instagram.com/p/CIhjjS6jNwN/c/17881154059946845
17,,aktrau,,2065313999,"2020-12-15 17:12:04",0,"Wtf is this grammar",18036231850304686,https://www.instagram.com/aktrau/,https://www.instagram.com/p/CIhjjS6jNwN/c/18036231850304686
18,,usefulkashyap,,7568986723,"2020-12-16 04:45:12",0,"Ohh but i think that dark matter is truley opposite of gravity then u can think",17885722672881292,https://www.instagram.com/usefulkashyap/,https://www.instagram.com/p/CIhjjS6jNwN/c/17885722672881292
