,,Name,Username,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
1,,blac_bandito,,44026064,"2024-02-19 22:08:34",0,"Is this where the Dark Elves 🧝🏼‍♀️ come from in Thor 2",17985062636470539,https://www.instagram.com/blac_bandito/,https://www.instagram.com/p/C3i2ycZsINV/c/17985062636470539
2,,mr.rager_actual,,29694951304,"2024-02-19 22:16:32",0,"So dark matter is for future releases from the devs(god). Unfortunately I don’t have enough time to spend on future releases. Someone let me borrow their time",17982994250630390,https://www.instagram.com/mr.rager_actual/,https://www.instagram.com/p/C3i2ycZsINV/c/17982994250630390
3,,bigsorlittles,,403800755,"2024-02-20 04:55:14",0,"Hi deformed me🤚🏼 or am I the deformed one 😮",18030396892871924,https://www.instagram.com/bigsorlittles/,https://www.instagram.com/p/C3i2ycZsINV/c/18030396892871924
4,,orreo.il,,3551547512,"2024-02-20 05:19:50",0,"Is “sad soup of subatomic particles” the scientific term used?",18218397100287505,https://www.instagram.com/orreo.il/,https://www.instagram.com/p/C3i2ycZsINV/c/18218397100287505
5,,westxyo,,5037410154,"2024-02-20 05:20:44",0,@davidshannon_,17929334723740806,https://www.instagram.com/westxyo/,https://www.instagram.com/p/C3i2ycZsINV/c/17929334723740806
6,,davey_d33,,3686492282,"2024-02-20 05:27:11",0,"The upside down? 😳",18094212130400647,https://www.instagram.com/davey_d33/,https://www.instagram.com/p/C3i2ycZsINV/c/18094212130400647
7,,kocibeyseben,,327797151,"2024-02-20 05:53:28",0,"@theinvertedjenny hasn’t been materialized (massed up yet). Totally agree. Afterall E:MC2. Basically unamassed energy.👍",18082596847433225,https://www.instagram.com/kocibeyseben/,https://www.instagram.com/p/C3i2ycZsINV/c/18082596847433225
8,,kocibeyseben,,327797151,"2024-02-20 05:54:01",0,"Back to parallel universes then.",18014566658500648,https://www.instagram.com/kocibeyseben/,https://www.instagram.com/p/C3i2ycZsINV/c/18014566658500648
9,,kocibeyseben,,327797151,"2024-02-20 05:54:21",0,"@heavensno.hellyeah 😂😂👏",17898802811957329,https://www.instagram.com/kocibeyseben/,https://www.instagram.com/p/C3i2ycZsINV/c/17898802811957329
10,,kocibeyseben,,327797151,"2024-02-20 05:55:52",0,"Schrodinger’s 🐈‍⬛👍",18061574818513362,https://www.instagram.com/kocibeyseben/,https://www.instagram.com/p/C3i2ycZsINV/c/18061574818513362
11,,kocibeyseben,,327797151,"2024-02-20 05:56:57",0,"@aleksandar_well 😳that would explain the 5D.interesting",17943132707676779,https://www.instagram.com/kocibeyseben/,https://www.instagram.com/p/C3i2ycZsINV/c/17943132707676779
12,,alexandradankwa,,1486358354,"2024-02-20 06:10:09",0,,18029984797737176,https://www.instagram.com/alexandradankwa/,https://www.instagram.com/p/C3i2ycZsINV/c/18029984797737176
13,,digitaldjmaximum,,47681903,"2024-02-20 06:45:20",0,"Or maybe we're the deformed mirror universe.",17866975038073782,https://www.instagram.com/digitaldjmaximum/,https://www.instagram.com/p/C3i2ycZsINV/c/17866975038073782
14,,kfste_11,,51985061168,"2024-02-20 06:46:15",0,"Must be easy being a scientist.. “space has a light switch but no one has found it yet” - scientist’s say",18338101567096334,https://www.instagram.com/kfste_11/,https://www.instagram.com/p/C3i2ycZsINV/c/18338101567096334
15,,glynadugan,,1039200710,"2024-02-20 07:09:23",0,"Ok rude",18025443874817763,https://www.instagram.com/glynadugan/,https://www.instagram.com/p/C3i2ycZsINV/c/18025443874817763
16,,insaneclownpossum,,51165638379,"2024-02-20 07:55:10",0,"Oh lol it’s not peer reviewed",18035531983792104,https://www.instagram.com/insaneclownpossum/,https://www.instagram.com/p/C3i2ycZsINV/c/18035531983792104
17,,gettodechopper,,354733029,"2024-02-20 08:38:54",0,"Everyday some new stupid theory for the sheep 😂",17986176311465002,https://www.instagram.com/gettodechopper/,https://www.instagram.com/p/C3i2ycZsINV/c/17986176311465002
18,,chet_gpt,,4656805413,"2024-02-20 08:40:22",0,"@theinvertedjenny like a pending/awaiting processing state?",17915062703889631,https://www.instagram.com/chet_gpt/,https://www.instagram.com/p/C3i2ycZsINV/c/17915062703889631
19,,sokum,,43570175,"2024-02-20 11:00:38",0,"Clutching at the proverbial straw.",18297393202155647,https://www.instagram.com/sokum/,https://www.instagram.com/p/C3i2ycZsINV/c/18297393202155647
20,,sculpturasonus,,31797524,"2024-02-20 11:04:06",0,"Fairy dust is still fairy dust",18021875885056219,https://www.instagram.com/sculpturasonus/,https://www.instagram.com/p/C3i2ycZsINV/c/18021875885056219
21,,kennie_ughh,,232309077,"2024-02-20 11:06:36",0,"Who’s down to go see Giratina?",18414168541051371,https://www.instagram.com/kennie_ughh/,https://www.instagram.com/p/C3i2ycZsINV/c/18414168541051371
22,,inkwelderman_13,,4139756399,"2024-02-20 12:06:46",0,😂😂,18269903326205958,https://www.instagram.com/inkwelderman_13/,https://www.instagram.com/p/C3i2ycZsINV/c/18269903326205958
23,,thegadgetsgirl,,35901648147,"2024-02-20 12:07:56",0,"Parallel Universe ❤😍",18116161681358126,https://www.instagram.com/thegadgetsgirl/,https://www.instagram.com/p/C3i2ycZsINV/c/18116161681358126
24,,i.spy.nickoli,,939957,"2024-02-20 12:17:00",0,"“…isn’t yet peer-reviewed…” smh",17947771592655355,https://www.instagram.com/i.spy.nickoli/,https://www.instagram.com/p/C3i2ycZsINV/c/17947771592655355
25,,_kinest_,,239624190,"2024-02-20 12:29:25",0,"If it’s useless then why is dark matter so valuable",17844543291169501,https://www.instagram.com/_kinest_/,https://www.instagram.com/p/C3i2ycZsINV/c/17844543291169501
26,,inthenameofcannon,,28836562,"2024-02-20 13:06:55",0,"I had dark matter on my tacos last night, it was good, for sure, but I dunno. It’s kinda over hyped",18000380975521882,https://www.instagram.com/inthenameofcannon/,https://www.instagram.com/p/C3i2ycZsINV/c/18000380975521882
27,,indusarctis7,,21469871343,"2024-02-20 13:37:12",0,"But how is this musk’s fault?",17876586615027837,https://www.instagram.com/indusarctis7/,https://www.instagram.com/p/C3i2ycZsINV/c/17876586615027837
