,,Name,Username,"Profile ID",Date,Likes,Comment,"Comment ID","Profile URL","Comment URL"
1,,hashimkhann._,,27199734106,"2023-05-09 13:41:52",0,"Dark matter means the empty space right or what exactly is it??",18001613158783174,https://www.instagram.com/hashimkhann._/,https://www.instagram.com/p/CsBjlAhthfV/c/18001613158783174
2,,faridyaghnam,,10433502301,"2023-05-09 13:43:45",0,"@hashimkhann._ matter that we can't see (it still has mass)",18188743942248761,https://www.instagram.com/faridyaghnam/,https://www.instagram.com/p/CsBjlAhthfV/c/18188743942248761
3,,phobosoberon65,,43104862,"2023-05-09 13:46:58",0,"I thought it was just a very disgusting jelly bean variety pack",18039676330458037,https://www.instagram.com/phobosoberon65/,https://www.instagram.com/p/CsBjlAhthfV/c/18039676330458037
4,,daddyodoug,,5462238606,"2023-05-09 13:47:07",0,"Is dark matter invisible?  Why can we see the stars?",18006010414674374,https://www.instagram.com/daddyodoug/,https://www.instagram.com/p/CsBjlAhthfV/c/18006010414674374
5,,hereastronomy,,53428665050,"2023-05-09 13:50:09",0,"This jar should expand too 🌀",17998074805847173,https://www.instagram.com/hereastronomy/,https://www.instagram.com/p/CsBjlAhthfV/c/17998074805847173
6,,scottybbrewing,,409364686,"2023-05-09 13:53:46",0,"What if there is some kind of observational illusion caused by the vast distances that we observe the universe and there is no actual dark matter or dark energy? Perhaps things are not what they seem to be at all but we cannot tell from our perspective.",17961849416523580,https://www.instagram.com/scottybbrewing/,https://www.instagram.com/p/CsBjlAhthfV/c/17961849416523580
7,,arjun_jaya_prathap,,4786778816,"2023-05-09 14:18:39",0,"My question is; where is DARK ENERGY?",17965376276409515,https://www.instagram.com/arjun_jaya_prathap/,https://www.instagram.com/p/CsBjlAhthfV/c/17965376276409515
8,,fettifuego_,,602186839,"2023-05-09 14:41:58",0,"@daddyodoug it’s invisible because we can’t see it and dark matter does not interact with light at all so you can see the stars with no problem",18074790427366893,https://www.instagram.com/fettifuego_/,https://www.instagram.com/p/CsBjlAhthfV/c/18074790427366893
9,,fettifuego_,,602186839,"2023-05-09 14:43:18",0,"@scottybbrewing dark matter is out there because it has mass the issue is we can’t see it because it doesn’t interact with light",17861760479901135,https://www.instagram.com/fettifuego_/,https://www.instagram.com/p/CsBjlAhthfV/c/17861760479901135
10,,hrhmortimer,,38459685,"2023-05-09 14:57:11",0,"Didn't know the universe was do yummy.",18100783519316214,https://www.instagram.com/hrhmortimer/,https://www.instagram.com/p/CsBjlAhthfV/c/18100783519316214
11,,scottybbrewing,,409364686,"2023-05-09 15:27:07",0,"@(null) and that’s why I think it has more to do with the vast distance we obverse it from. I’m sure there’s all kinds of things we can’t see from far away that would be clear and if observable up close.",17980745489287159,https://www.instagram.com/scottybbrewing/,https://www.instagram.com/p/CsBjlAhthfV/c/17980745489287159
12,,amarjeetsingh.1699,,2118162648,"2023-05-09 15:42:17",0,"Nope. That's just jelly beans amongst coffee beans. I wonder what a jelly bean coffee will taste like.",18358962097010826,https://www.instagram.com/amarjeetsingh.1699/,https://www.instagram.com/p/CsBjlAhthfV/c/18358962097010826
13,,taylorhelton865,,7784378822,"2023-05-09 17:00:46",0,"@hashimkhann._ google.com",18270474832133363,https://www.instagram.com/taylorhelton865/,https://www.instagram.com/p/CsBjlAhthfV/c/18270474832133363
14,,dhanya2781,,4035604095,"2023-05-09 17:54:10",0,"@scottybbrewing we don’t know much about dark matter, we know there is mass in universe that is not visible because visible matter can’t account for the measured gravity.",18188518588248429,https://www.instagram.com/dhanya2781/,https://www.instagram.com/p/CsBjlAhthfV/c/18188518588248429
15,,dariovegab,,2237309942,"2023-05-09 18:07:11",0,"@ taylorhelton865 lol",17967676988197396,https://www.instagram.com/dariovegab/,https://www.instagram.com/p/CsBjlAhthfV/c/17967676988197396
16,,jamiuabdulrasheed88,,46835048471,"2023-05-09 21:27:31",0,"😢😢 almost everything😍😍",17950708739487199,https://www.instagram.com/jamiuabdulrasheed88/,https://www.instagram.com/p/CsBjlAhthfV/c/17950708739487199
17,,daddyodoug,,5462238606,"2023-05-09 22:50:23",0,"@fettifuego_ so it allows light to penetrate it?  Not much matter to it then!",17854764473938205,https://www.instagram.com/daddyodoug/,https://www.instagram.com/p/CsBjlAhthfV/c/17854764473938205
18,,fettifuego_,,602186839,"2023-05-09 23:20:39",0,"@daddyodoug it gets difficult to explain dark matter but pretty much the mass of dark matter bends spacetime and light can only follow the curvature of space time so in a sense they never technically meet",18006791935725460,https://www.instagram.com/fettifuego_/,https://www.instagram.com/p/CsBjlAhthfV/c/18006791935725460
19,,fitzboomski,,7757774867,"2023-05-10 02:08:52",0,"Now that's a clever thing to do with the flavour that most folks don't like. 😂👍🏼",18011003869568167,https://www.instagram.com/fitzboomski/,https://www.instagram.com/p/CsBjlAhthfV/c/18011003869568167
20,,eskimomann209,,50324353777,"2023-05-10 02:09:44",0,"What’s a colored bean?",18019216975518109,https://www.instagram.com/eskimomann209/,https://www.instagram.com/p/CsBjlAhthfV/c/18019216975518109
21,,sandgengineering,,6692121746,"2023-05-10 02:32:39",0,"Dark matter is an attempt to explain observed differences between expected behavior and actual. But if gravity is slightly different then everything matches up. But we know it all so…..",18008662858644898,https://www.instagram.com/sandgengineering/,https://www.instagram.com/p/CsBjlAhthfV/c/18008662858644898
22,,phenixopr,,3423578604,"2023-05-10 07:06:44",0,"It's just dark cause we can't see it",18040977001455028,https://www.instagram.com/phenixopr/,https://www.instagram.com/p/CsBjlAhthfV/c/18040977001455028
23,,javier.g413,,1995373213,"2023-05-10 08:06:00",0,Wow!🙌,17979662585019007,https://www.instagram.com/javier.g413/,https://www.instagram.com/p/CsBjlAhthfV/c/17979662585019007
24,,wraith.ed,,46156488395,"2023-05-11 00:16:15",0,"@hashimkhann._ dark matter is, as the name suggests, matter that is ""dark"" (a better term would be ""invisible""). It's observed that galaxies behave as though there is extra mass present that cannot be seen or detected, hence dark matter has been inserted into the model.",17897157461737156,https://www.instagram.com/wraith.ed/,https://www.instagram.com/p/CsBjlAhthfV/c/17897157461737156
25,,wraith.ed,,46156488395,"2023-05-11 00:16:48",0,"@daddyodoug dark matter does not interact with light at all (except gravitationally, of course). So yes, light passes straight through it.",18005316031666928,https://www.instagram.com/wraith.ed/,https://www.instagram.com/p/CsBjlAhthfV/c/18005316031666928
26,,wraith.ed,,46156488395,"2023-05-11 00:17:54",0,"@arjun_jaya_prathap dark energy is present everywhere. It accounts for most of the mass-energy density of the universe.",18014793658594701,https://www.instagram.com/wraith.ed/,https://www.instagram.com/p/CsBjlAhthfV/c/18014793658594701
27,,arjun_jaya_prathap,,4786778816,"2023-05-11 06:41:28",0,"@wraith.ed yes exactly, that is why I ma questioning when they only highlighted dark matter and matter, cuz even dark matter is only 25% of the universe. Majority is Drak energy.",17936034881557804,https://www.instagram.com/arjun_jaya_prathap/,https://www.instagram.com/p/CsBjlAhthfV/c/17936034881557804
28,,rg_07201234,,3898084958,"2023-05-11 19:20:17",0,"I’m waiting for Christians to claim that’s god. See? Proof! 😂😂😂",18091784710333118,https://www.instagram.com/rg_07201234/,https://www.instagram.com/p/CsBjlAhthfV/c/18091784710333118
