,,"Unique ID","Name ",Date,Likes,Comment,"Profile ID","Author URL","Comment URL"
22,,rolanddrumgo,"Roland Drumgo","2021-08-21 19:31:12",113,"This is brilliant. I always viewed dark matter as another form of water because things float in it. But soil is a good analogy as well.",6626125331571228678,https://www.tiktok.com/share/user/6626125331571228678,https://www.tiktok.com/@rolanddrumgo/video/6998675917799181570?comment_id=6998968188689351429
23,,seedzlight,zoie,"2021-08-21 20:01:48",20,"I love you",6908929624351196166,https://www.tiktok.com/share/user/6908929624351196166,https://www.tiktok.com/@seedzlight/video/6998675917799181570?comment_id=6998976082451940101
24,,eddyovergold,"Eddy Overgold","2021-08-21 20:06:02",5,"you're right that did sound a bit woowoo can you get into the specifics? is it a change to the way out consciousness functions?",6722040243816432646,https://www.tiktok.com/share/user/6722040243816432646,https://www.tiktok.com/@eddyovergold/video/6998675917799181570?comment_id=6998977134786642689
25,,ifelee2,Ifelee,"2021-08-21 22:14:58",6,"It's how I understand this based on the teseract theory and 4D,5D etc or infinite dimensions. Raising frequency is actually very possible.",6896545495125099526,https://www.tiktok.com/share/user/6896545495125099526,https://www.tiktok.com/@ifelee2/video/6998675917799181570?comment_id=6999010397953295110
26,,cokaina666,"ॐ Cokaina","2021-08-22 00:58:31",7,"But even if we raise our frequencies and let's say ""train"" to perceive the 4th dimension I think it would still just look like geometric patterns",6772486489471173637,https://www.tiktok.com/share/user/6772486489471173637,https://www.tiktok.com/@cokaina666/video/6998675917799181570?comment_id=6999052538716619526
27,,miidusa,SonyaLee🪽,"2021-08-22 01:38:55",26,"YES YES YES YES",63235955490304000,https://www.tiktok.com/share/user/63235955490304000,https://www.tiktok.com/@miidusa/video/6998675917799181570?comment_id=6999062951122584325
28,,chipbrokem,"Chip Brokem","2021-08-22 01:56:01",18,"hmm, interesting pov on that. I always compared dark matter to air, in the sense that it’s all around but not visible, holding together the universe",6728517873591731206,https://www.tiktok.com/share/user/6728517873591731206,https://www.tiktok.com/@chipbrokem/video/6998675917799181570?comment_id=6999067353585812230
29,,jinn.ghosts,"Jinn ghosts","2021-08-23 03:17:11",17,"With all respect for what u have said, we as Muslims in our holy book God told us about them. We know a lot like God made them from fire",6968931920512467970,https://www.tiktok.com/share/user/6968931920512467970,https://www.tiktok.com/@jinn.ghosts/video/6998675917799181570?comment_id=6999459318055813890
30,,aliceinmoon,Aly,"2021-08-27 10:31:55",626,"You have a way of explaining complicated things as if they were simple everyday objects. Thank you for the knowledge!!",6689162893605291014,https://www.tiktok.com/share/user/6689162893605291014,https://www.tiktok.com/@aliceinmoon/video/6998675917799181570?comment_id=7001055722104734469
31,,amh_barber,ashlynehazzard,"2021-08-31 15:46:30",2,"Awesome explanation and video reference",6596312101241143301,https://www.tiktok.com/share/user/6596312101241143301,https://www.tiktok.com/@amh_barber/video/6998675917799181570?comment_id=7002621135897101061
32,,tio_yuyo,tio_yuyo,"2021-08-31 16:11:32",2,"You put into words what I’ve been thinking about for the past like 4 years bro, thank you <3",6984915359967822854,https://www.tiktok.com/share/user/6984915359967822854,https://www.tiktok.com/@tio_yuyo/video/6998675917799181570?comment_id=7002627593317188358
33,,piscesbitcx,"Bel <3","2021-08-31 16:12:57",24,"Yes!!🥰 I’ve been saying this!! And no one gets it!! U seeing shapes, colors, and weird patterns while tripping is really just you viewing reality dif",6737399645151069190,https://www.tiktok.com/share/user/6737399645151069190,https://www.tiktok.com/@piscesbitcx/video/6998675917799181570?comment_id=7002627948151587589
34,,kethlas,"Harley Statum","2021-09-01 04:48:06",8,"I've got a wave theory regarding the way this is perceived and how it could be connected to the single consciousness theory. I'll make a vid when I'm",6836536133808997381,https://www.tiktok.com/share/user/6836536133808997381,https://www.tiktok.com/@kethlas/video/6998675917799181570?comment_id=7002822541253870342
35,,maya.and.enzo,"Maya and Enzo","2021-09-02 15:52:26",1,"U think we experience 4D in dreams? It makes sense why psychedelic drugs are illegal… along w/ every aimless societal goal + distractions from 4D",6754547554846278661,https://www.tiktok.com/share/user/6754547554846278661,https://www.tiktok.com/@maya.and.enzo/video/6998675917799181570?comment_id=7003364836813931270
36,,hunterinthewilde,hunterinthewilde,"2021-09-03 06:05:27",1,"I’m so glad you are sharing your thoughts",6963819310250886150,https://www.tiktok.com/share/user/6963819310250886150,https://www.tiktok.com/@hunterinthewilde/video/6998675917799181570?comment_id=7003584642263941893
37,,nnagem420,Nnagem,"2021-09-03 08:05:55",1,"I feel like dreaming could be kinda like 4D",6806769445604787205,https://www.tiktok.com/share/user/6806769445604787205,https://www.tiktok.com/@nnagem420/video/6998675917799181570?comment_id=7003615660828443397
38,,heknowsnothing,Jay,"2021-09-04 03:51:26",0,"seeing as how computers can generate it, it's probably much more likely we will build ai that perceive it for us",6768602637577012230,https://www.tiktok.com/share/user/6768602637577012230,https://www.tiktok.com/@heknowsnothing/video/6998675917799181570?comment_id=7003921198070055685
39,,sovietfrog,"yozev ★","2021-09-04 06:21:01",3,"this is off topic but you’re beautiful",6659157294674395142,https://www.tiktok.com/share/user/6659157294674395142,https://www.tiktok.com/@sovietfrog/video/6998675917799181570?comment_id=7003959743144444677
40,,chernobylpussy,マティー,"2021-09-04 13:50:13",8,"You’re getting there! Listen to Dr. Steven Greer, I promise you’ll understand",6776765636573365254,https://www.tiktok.com/share/user/6776765636573365254,https://www.tiktok.com/@chernobylpussy/video/6998675917799181570?comment_id=7004075514349470469
41,,megaswaggot,🇵🇸,"2021-09-04 22:49:19",3,"Hey i hope you really listen to what i say because i love this topic but basically all 12 dimensions are contained within the universe right so like",6645439543070130181,https://www.tiktok.com/share/user/6645439543070130181,https://www.tiktok.com/@megaswaggot/video/6998675917799181570?comment_id=7004214441218949893
42,,miabella_noir,Bella,"2021-09-05 01:56:34",0,"I don't know how I stumbled on this side of tiktok😂but I'm SO here for it",6926999284584498181,https://www.tiktok.com/share/user/6926999284584498181,https://www.tiktok.com/@miabella_noir/video/6998675917799181570?comment_id=7004262686247092997
43,,oceanaval333,𝐎𝐜𝐞𝐚𝐧𝐚𝐯𝐚𝐥𝟑𝟑𝟑,"2021-09-05 03:21:04",0,"you explained this beautifully🥺",6553824468745404418,https://www.tiktok.com/share/user/6553824468745404418,https://www.tiktok.com/@oceanaval333/video/6998675917799181570?comment_id=7004284463005926149
44,,annadubinsky,"Anna Dubinsky","2021-09-05 03:30:33",0,"You’re incredible",6763837536945013766,https://www.tiktok.com/share/user/6763837536945013766,https://www.tiktok.com/@annadubinsky/video/6998675917799181570?comment_id=7004286905345327877
45,,xbanana.m,xbryanna.m,"2021-09-05 04:22:59",0,"I thought u were gonna say tht we get there wen we die lol",6789828495164212230,https://www.tiktok.com/share/user/6789828495164212230,https://www.tiktok.com/@xbanana.m/video/6998675917799181570?comment_id=7004300416549389061
46,,justabitalien,JustABitAlien,"2021-09-05 06:41:42",17,"Love it. See also: Mycellium, and each individual life as one tendril of a single, immense life.",6840656400264217606,https://www.tiktok.com/share/user/6840656400264217606,https://www.tiktok.com/@justabitalien/video/6998675917799181570?comment_id=7004336162949153542
47,,mkidiaa,mkidiaa,"2021-09-05 08:53:35",0,"You should read the book Flatland: Romance of Many Dimensions. It’s a piece of mathematical fiction that perfectly illustrates 2d/3d/4d interactions",6826510268631155718,https://www.tiktok.com/share/user/6826510268631155718,https://www.tiktok.com/@mkidiaa/video/6998675917799181570?comment_id=7004370137092932354
48,,bigfront,1/4tillias,"2021-09-05 12:34:14",1,"@uncle_santi whyvuvtahmr",6734160222572758022,https://www.tiktok.com/share/user/6734160222572758022,https://www.tiktok.com/@bigfront/video/6998675917799181570?comment_id=7004426998580364034
49,,accent_color,Fenix,"2021-09-05 13:01:09",0,Dude!,6813122134132392966,https://www.tiktok.com/share/user/6813122134132392966,https://www.tiktok.com/@accent_color/video/6998675917799181570?comment_id=7004433948344566533
50,,novaandbuster,"Nova and Buster","2021-09-05 14:36:15",0,Yep,6761886923209737221,https://www.tiktok.com/share/user/6761886923209737221,https://www.tiktok.com/@novaandbuster/video/6998675917799181570?comment_id=7004458458037175045
51,,midorichen88,Bardagurl,"2021-09-05 15:32:17",0,"Imagine the beings in 11th dimension",6943480675908224006,https://www.tiktok.com/share/user/6943480675908224006,https://www.tiktok.com/@midorichen88/video/6998675917799181570?comment_id=7004472885545452290
52,,luv4dollaz,M$.D0LLAZ,"2021-09-05 18:39:25",0,"Love this",6941417893792695302,https://www.tiktok.com/share/user/6941417893792695302,https://www.tiktok.com/@luv4dollaz/video/6998675917799181570?comment_id=7004521124965499653
53,,yourdadsslacks,✨Chloe✨,"2021-09-05 19:17:56",0,YESSSS,6952619246422262790,https://www.tiktok.com/share/user/6952619246422262790,https://www.tiktok.com/@yourdadsslacks/video/6998675917799181570?comment_id=7004531050253386502
54,,doubelieveinlov3,❤️🦋,"2021-09-06 01:13:04",0,💗🌸💖💞🐬💕,6882586464028214278,https://www.tiktok.com/share/user/6882586464028214278,https://www.tiktok.com/@doubelieveinlov3/video/6998675917799181570?comment_id=7004622566933725957
55,,jjarreolav,"J J Arreola","2021-09-06 03:12:33",0,"It’s called meditation…! 🙏🏻",6824345992453817350,https://www.tiktok.com/share/user/6824345992453817350,https://www.tiktok.com/@jjarreolav/video/6998675917799181570?comment_id=7004653354664346374
56,,frickfranny,Franjam,"2021-09-07 03:07:22",0,"I think you're right.. just feels kinda right.",6864625999289091077,https://www.tiktok.com/share/user/6864625999289091077,https://www.tiktok.com/@frickfranny/video/6998675917799181570?comment_id=7005023107098641158
57,,ma_maori0,Kaitlin,"2021-09-07 13:09:34",0,"spot on 🤍",6669983438488223750,https://www.tiktok.com/share/user/6669983438488223750,https://www.tiktok.com/@ma_maori0/video/6998675917799181570?comment_id=7005178280043234049
58,,curseslayerz126x,"hamzazah ♪","2021-09-07 14:30:15",2,"@jigiraff @jakethecake31 woah",6943599421582869510,https://www.tiktok.com/share/user/6943599421582869510,https://www.tiktok.com/@curseslayerz126x/video/6998675917799181570?comment_id=7005199069362848513
59,,owenthebigboy,owenthebigboy,"2021-09-08 13:25:14",0,"i have a theory that dreams are the 4d",6789018665490678789,https://www.tiktok.com/share/user/6789018665490678789,https://www.tiktok.com/@owenthebigboy/video/6998675917799181570?comment_id=7005553407084413702
60,,haveubeeneatingmud,haveubeeneatingmud,"2021-09-09 20:27:32",0,"@kanepowell07 watch the 3D 2d bit, dunno about the rest",6996681203022988294,https://www.tiktok.com/share/user/6996681203022988294,https://www.tiktok.com/@haveubeeneatingmud/video/6998675917799181570?comment_id=7006033331628425989
61,,duncanmcclay,"Duncan Mcclay","2021-09-13 13:48:12",9,"unfortunatly higher dimensions have nothing to do with frequency, and since we are in 4 dimensions we cant go to a 5th dimensional plane since we are",6778346389158380549,https://www.tiktok.com/share/user/6778346389158380549,https://www.tiktok.com/@duncanmcclay/video/6998675917799181570?comment_id=7007414746803225346
62,,00winters,Julie,"2021-09-13 19:57:14",0,"What do you mean by 'raise our frequency'?",6806004358863258630,https://www.tiktok.com/share/user/6806004358863258630,https://www.tiktok.com/@00winters/video/6998675917799181570?comment_id=7007509862007866117
63,,brokeassbee,BrokeAssBee,"2021-09-13 22:30:55",0,"Your making my head hurt😏",6987350411067081733,https://www.tiktok.com/share/user/6987350411067081733,https://www.tiktok.com/@brokeassbee/video/6998675917799181570?comment_id=7007549460662928133
64,,akanbi_1,Akanbi,"2021-09-13 22:58:28",0,🤯,6841209097312814086,https://www.tiktok.com/share/user/6841209097312814086,https://www.tiktok.com/@akanbi_1/video/6998675917799181570?comment_id=7007556562239652613
65,,destanisabree,"Destani Sabree","2021-09-13 23:19:57",0,"Wow what a mind😳 Definitely on to something",6835447233787315206,https://www.tiktok.com/share/user/6835447233787315206,https://www.tiktok.com/@destanisabree/video/6998675917799181570?comment_id=7007562101090845446
66,,happyblkhippie,"Empress D ✨","2021-09-13 23:44:10",0,"Very well spoken. Thanks for sharing!",6716233815483270149,https://www.tiktok.com/share/user/6716233815483270149,https://www.tiktok.com/@happyblkhippie/video/6998675917799181570?comment_id=7007568336997892870
67,,isacludvigsen,"isac Ludvigsen","2021-09-14 03:41:18",0,"What about the 5’th",111329165148094464,https://www.tiktok.com/share/user/111329165148094464,https://www.tiktok.com/@isacludvigsen/video/6998675917799181570?comment_id=7007629439802983173
68,,doratmagic,aj,"2021-09-14 04:52:54",0,"the mantis shrimp know",6860303762847204358,https://www.tiktok.com/share/user/6860303762847204358,https://www.tiktok.com/@doratmagic/video/6998675917799181570?comment_id=7007647879649575686
69,,mathematician780,mathematician780,"2021-09-14 05:34:28",0,"It helps to watch the 11 dimensions video on YouTube. It’s really not that hard to process",6946877857403651077,https://www.tiktok.com/share/user/6946877857403651077,https://www.tiktok.com/@mathematician780/video/6998675917799181570?comment_id=7007658588978643717
70,,1shlyn,ash,"2021-09-14 05:53:04",0,"i love this",6532381629658169346,https://www.tiktok.com/share/user/6532381629658169346,https://www.tiktok.com/@1shlyn/video/6998675917799181570?comment_id=7007663382397059846
71,,l0ck0n_,Lockon,"2021-09-14 06:14:43",0,"This is wild and amazing at the same time",6790930431065818117,https://www.tiktok.com/share/user/6790930431065818117,https://www.tiktok.com/@l0ck0n_/video/6998675917799181570?comment_id=7007668965501616902
72,,tristyxn,Tristyn,"2021-09-14 06:20:38",9,"Lol I was thinking about this the other day but witn dreams. What if we considered dreams as a separate realm from reality 1/?",6706741608702526469,https://www.tiktok.com/share/user/6706741608702526469,https://www.tiktok.com/@tristyxn/video/6998675917799181570?comment_id=7007670477355729670
73,,saintkota,"Saint Kota","2021-09-14 06:24:15",0,"Been saying this for years",6642840791561994245,https://www.tiktok.com/share/user/6642840791561994245,https://www.tiktok.com/@saintkota/video/6998675917799181570?comment_id=7007671416632099590
74,,joel_q_1,YourMomLovesMe,"2021-09-14 08:28:40",0,"👻 maybe",6733454197361230854,https://www.tiktok.com/share/user/6733454197361230854,https://www.tiktok.com/@joel_q_1/video/6998675917799181570?comment_id=7007703444056769286
75,,chickenhyvee,"8-piece Chicken stri","2021-09-14 08:54:59",0,"I thought about this same thing",6770867220446004229,https://www.tiktok.com/share/user/6770867220446004229,https://www.tiktok.com/@chickenhyvee/video/6998675917799181570?comment_id=7007710223755019014
76,,findingsnemo,"Sne 🥰","2021-09-14 11:19:27",1,"@yofavnepalisnac this is it",67287343749046272,https://www.tiktok.com/share/user/67287343749046272,https://www.tiktok.com/@findingsnemo/video/6998675917799181570?comment_id=7007747505760813825
77,,shufflesntutz,"Grati Fields","2021-09-14 13:12:18",0,"so, would 4d be when lucid dreaming, kinda? lol",6748986307710190598,https://www.tiktok.com/share/user/6748986307710190598,https://www.tiktok.com/@shufflesntutz/video/6998675917799181570?comment_id=7007776582140642054
78,,fullnegro12345678,Whitepplcannotsaymyname😃,"2021-09-14 14:07:16",0,"How would you raise your frequency?",6848705748190086150,https://www.tiktok.com/share/user/6848705748190086150,https://www.tiktok.com/@fullnegro12345678/video/6998675917799181570?comment_id=7007790746896122626
79,,breezymothaf,ChöcoLattë,"2021-09-14 14:46:55",0,"There’s a tiktok explaining how the color black described a pale person way back when.",6792683297219576837,https://www.tiktok.com/share/user/6792683297219576837,https://www.tiktok.com/@breezymothaf/video/6998675917799181570?comment_id=7007800974815347461
80,,coolhotgirlinsd,nettie,"2021-09-14 15:23:32",0,AMAZING!,6618958446967488517,https://www.tiktok.com/share/user/6618958446967488517,https://www.tiktok.com/@coolhotgirlinsd/video/6998675917799181570?comment_id=7007810409936044806
81,,shaychutch,shaychutch,"2021-09-15 01:21:09",50,"I know this probably wasn’t the point of the video… But it’s left me wanting to take some psychedelic drugs 😅",6970910250708108293,https://www.tiktok.com/share/user/6970910250708108293,https://www.tiktok.com/@shaychutch/video/6998675917799181570?comment_id=7007964412867166981
82,,brandonberge0,"Brandon Berge","2021-09-16 18:21:33",2,"We need an “organ”that we don’t have. So we can evolve through vibrating for millions of years or make one",6810029479219168262,https://www.tiktok.com/share/user/6810029479219168262,https://www.tiktok.com/@brandonberge0/video/6998675917799181570?comment_id=7008598457459950341
83,,backwoodgutz,Kazekage,"2021-09-17 00:20:20",0,"yea but were missing the part where theres creatures that only perceive 2d that we can go mess with irl",6639840454715064326,https://www.tiktok.com/share/user/6639840454715064326,https://www.tiktok.com/@backwoodgutz/video/6998675917799181570?comment_id=7008690911798936326
84,,kaylahisacat,Kaylah🪴,"2021-09-17 01:38:56",0,"This is amazing. Wow. Thank you for sharing this thought 💓",6900716265738159109,https://www.tiktok.com/share/user/6900716265738159109,https://www.tiktok.com/@kaylahisacat/video/6998675917799181570?comment_id=7008711167246353158
85,,triscuit_25,Tristan,"2021-09-17 03:50:40",0,"You should see my tattoo",6672199812999741445,https://www.tiktok.com/share/user/6672199812999741445,https://www.tiktok.com/@triscuit_25/video/6998675917799181570?comment_id=7008745108820771589
86,,joshuajeromeduriowelcome,"Joshua Jerome Welcom","2021-09-18 22:20:04",0,"light matter would be a neutron😂😂😂😂",6830591719266305030,https://www.tiktok.com/share/user/6830591719266305030,https://www.tiktok.com/@joshuajeromeduriowelcome/video/6998675917799181570?comment_id=7009402093748601605
87,,nicknacklife1,"Don’t worry about it","2021-09-19 06:35:22",0,"My friend if you haven’t seen interstellar it’s literaly based on this whole idea!!! You should watch",6940486019436659717,https://www.tiktok.com/share/user/6940486019436659717,https://www.tiktok.com/@nicknacklife1/video/6998675917799181570?comment_id=7009529712418800390
88,,sadgwynbleidd,"J M","2021-09-19 07:39:40",0,"I love this",6781274303436620806,https://www.tiktok.com/share/user/6781274303436620806,https://www.tiktok.com/@sadgwynbleidd/video/6998675917799181570?comment_id=7009546287662285573
89,,fukdabank42o,Sunjay,"2021-09-19 12:15:54",2,"i’m too high for this",6909394709765112834,https://www.tiktok.com/share/user/6909394709765112834,https://www.tiktok.com/@fukdabank42o/video/6998675917799181570?comment_id=7009617475499459329
90,,urnanmoite,"ur nan","2021-09-19 12:49:13",0,"so this could expain there is a god",6754310081225884677,https://www.tiktok.com/share/user/6754310081225884677,https://www.tiktok.com/@urnanmoite/video/6998675917799181570?comment_id=7009626061160055554
91,,yuri__alan,"Yuri Carbonell","2021-09-19 14:36:22",0,"Frequencies are seen as waves when 4D is clouds ☁️",6763522250386998277,https://www.tiktok.com/share/user/6763522250386998277,https://www.tiktok.com/@yuri__alan/video/6998675917799181570?comment_id=7009653684490240774
92,,uglykrybaby,𓆩♱𓆪S҉H҉A҉R҉K҉𓆩♱𓆪,"2021-09-19 17:57:42",0,"love this",185009472308862976,https://www.tiktok.com/share/user/185009472308862976,https://www.tiktok.com/@uglykrybaby/video/6998675917799181570?comment_id=7009705552394158849
93,,dilfsandmilfs24,🪻bells✧.*,"2021-09-19 18:06:45",2,"@uh.ria4 this is the best thing i’ve ever heard bye, in my knowledge era rn",6546536983559148544,https://www.tiktok.com/share/user/6546536983559148544,https://www.tiktok.com/@dilfsandmilfs24/video/6998675917799181570?comment_id=7009707906283078406
94,,cryshunt,"Crys Hunt","2021-09-19 22:54:13",0,"We are all gods in training.",6740668172703253510,https://www.tiktok.com/share/user/6740668172703253510,https://www.tiktok.com/@cryshunt/video/6998675917799181570?comment_id=7009781976031232773
95,,ome.flex,"🪓Flex Skywalker🦅","2021-09-20 02:45:01",0,"We don't ""need"" to go to the 4th dimension that would literally be pointless.",6855869342559503365,https://www.tiktok.com/share/user/6855869342559503365,https://www.tiktok.com/@ome.flex/video/6998675917799181570?comment_id=7009841450515514118
96,,ariesfairy4444,♡ z y a h ♡,"2021-09-20 02:52:45",0,"u might be the first person to explain it and i actually understood so, thank u lol",6729611095072162821,https://www.tiktok.com/share/user/6729611095072162821,https://www.tiktok.com/@ariesfairy4444/video/6998675917799181570?comment_id=7009843449058820870
97,,supermanisdead44,444.4,"2021-09-20 04:48:10",0,"Just for a few seconds and I started tripping out probably because I never experienced that before",268041469247049728,https://www.tiktok.com/share/user/268041469247049728,https://www.tiktok.com/@supermanisdead44/video/6998675917799181570?comment_id=7009873178755728134
98,,slowgtm3,Alex,"2021-09-20 05:17:15",0,"Have people not watched Flatland? Is a pretty good example of this and I think a better visual representation",6822823012711678981,https://www.tiktok.com/share/user/6822823012711678981,https://www.tiktok.com/@slowgtm3/video/6998675917799181570?comment_id=7009880667916387078
99,,genderlessballhairs,"Avey Wavey","2021-09-20 07:17:37",10,"maybe that breaking from 3d into 4d is what we consider death? kinda like how some religions believe we reincarnate until we reach nirvana. what if",6822002591912805382,https://www.tiktok.com/share/user/6822002591912805382,https://www.tiktok.com/@genderlessballhairs/video/6998675917799181570?comment_id=7009911661125862150
100,,snake.omo,"S H A’ M","2021-09-20 23:22:01",0,"I see where you’re going with this 🤔👀",6810058204941730822,https://www.tiktok.com/share/user/6810058204941730822,https://www.tiktok.com/@snake.omo/video/6998675917799181570?comment_id=7010160222073963269
101,,rainv.ibez,Veteran,"2021-09-21 01:38:11",0,"✨Woo woo✨",6895424135146488834,https://www.tiktok.com/share/user/6895424135146488834,https://www.tiktok.com/@rainv.ibez/video/6998675917799181570?comment_id=7010195318482404102
102,,1ucidcarter,1ucidcarter,"2021-09-22 12:26:19",50,"This is just a really long way of saying I’ve done acid",6945041554035147778,https://www.tiktok.com/share/user/6945041554035147778,https://www.tiktok.com/@1ucidcarter/video/6998675917799181570?comment_id=7010733413737251585
103,,zelizal,"CrimsonLine Alchemis","2021-09-22 13:41:00",0,"we live in a 3 dimensional universe and we haven't found any way of detecting a 2 DM universe or a 4 DM universe so how can we even be sure they exist",6859134329986909189,https://www.tiktok.com/share/user/6859134329986909189,https://www.tiktok.com/@zelizal/video/6998675917799181570?comment_id=7010752664372151045
104,,glockspittn,glockspittn,"2021-09-25 00:16:56",0,Squidgames!!?,7010824903407764485,https://www.tiktok.com/share/user/7010824903407764485,https://www.tiktok.com/@glockspittn/video/6998675917799181570?comment_id=7011658715028357893
105,,itsjustmegeez,Atholas,"2021-09-28 04:27:17",1,"except we dont live in the 3d world. We see in 2d and your brain interprets that into 3d using known dimensions of objects we remember.",6891824791364748293,https://www.tiktok.com/share/user/6891824791364748293,https://www.tiktok.com/@itsjustmegeez/video/6998675917799181570?comment_id=7012836478892278534
