,,"Unique ID","Name ",Date,Likes,Comment,"Profile ID","Author URL","Comment URL"
1,,bitchgetter,Bitchgetter,"2023-07-28 20:49:05",3,"what are images 2 and 3 about? like the dark matter around the earth?",7143964085256193030,https://www.tiktok.com/share/user/7143964085256193030,https://www.tiktok.com/@bitchgetter/video/7260951406864125211?comment_id=7260974260411630362
2,,piterrrro,PITER,"2023-07-28 20:59:03",49,"gimme some of dat imma be the flash",6887617724777235461,https://www.tiktok.com/share/user/6887617724777235461,https://www.tiktok.com/@piterrrro/video/7260951406864125211?comment_id=7260976829754082075
3,,nicklol022,nick,"2023-07-28 21:51:32",2,"dark gravity 🤓",6642463595014520837,https://www.tiktok.com/share/user/6642463595014520837,https://www.tiktok.com/@nicklol022/video/7260951406864125211?comment_id=7260990418933187370
4,,xdankleg,ItsJustKleg,"2023-07-28 23:10:58",103,"I mean if gravity is a force we can feel but not see then surely that’s reason enough to believe there’s some other kind of energy in the universe",6798631351442179077,https://www.tiktok.com/share/user/6798631351442179077,https://www.tiktok.com/@xdankleg/video/7260951406864125211?comment_id=7261010732607013659
5,,ectoplasme44,Ectoplasme,"2023-07-28 23:31:34",3,"They just got it wrong",6779229744530490373,https://www.tiktok.com/share/user/6779229744530490373,https://www.tiktok.com/@ectoplasme44/video/7260951406864125211?comment_id=7261016105769255707
6,,guigui_tkt,non,"2023-07-29 02:40:13",0,"that theory is really dumb",6806855482331546630,https://www.tiktok.com/share/user/6806855482331546630,https://www.tiktok.com/@guigui_tkt/video/7260951406864125211?comment_id=7261064270824194843
7,,lewis.w0749,lewis,"2023-07-29 04:07:46",0,"who says that theres only dark matter we cant detect now anyway.",7000871447993058309,https://www.tiktok.com/share/user/7000871447993058309,https://www.tiktok.com/@lewis.w0749/video/7260951406864125211?comment_id=7261086688972784410
8,,qelmoo,"Elmo 𒉭","2023-07-29 13:31:32",1,"thought it was just a cod camo",6727731277800014853,https://www.tiktok.com/share/user/6727731277800014853,https://www.tiktok.com/@qelmoo/video/7260951406864125211?comment_id=7261232610826748698
9,,atlasxcrimson,🇭🇲ATLAS🇭🇲,"2023-07-31 09:22:15",11,"then how does Futurama make it look like small black orbs",7231115562609230853,https://www.tiktok.com/share/user/7231115562609230853,https://www.tiktok.com/@atlasxcrimson/video/7260951406864125211?comment_id=7261910620885615361
10,,liontausv,Westbrook,"2023-08-18 07:36:50",332,"“ Your life is nothing “",6894472933038392326,https://www.tiktok.com/share/user/6894472933038392326,https://www.tiktok.com/@liontausv/video/7260951406864125211?comment_id=7268562770113938222
11,,cosmic_cris,"Cosmic Cris","2023-08-18 21:27:35",0,"Can’t detect it which is such a head scratcher, and we know it’s there. Just like fish cannot see water, or air for us but worse.",6850942756102652934,https://www.tiktok.com/share/user/6850942756102652934,https://www.tiktok.com/@cosmic_cris/video/7260951406864125211?comment_id=7268777030559793963
12,,thel0uisvuittondon,TheLouisVuittonDon,"2023-08-18 21:56:19",56,"bro took the entire definition and made it the caption",6723759694249395206,https://www.tiktok.com/share/user/6723759694249395206,https://www.tiktok.com/@thel0uisvuittondon/video/7260951406864125211?comment_id=7268784421120901931
13,,kick_buttowski1933,"Kick Buttowski","2023-08-19 04:43:45",0,Oh,7028785923022947334,https://www.tiktok.com/share/user/7028785923022947334,https://www.tiktok.com/@kick_buttowski1933/video/7260951406864125211?comment_id=7268889368449024799
14,,whotookthebom,"Watch Dominion on YouTube","2023-08-20 17:37:10",125,"It’s not hypothetical, we have indirectly observed it",6984064799688934405,https://www.tiktok.com/share/user/6984064799688934405,https://www.tiktok.com/@whotookthebom/video/7260951406864125211?comment_id=7269459784663253803
15,,kyokaa_0,Dean,"2023-08-21 02:16:31",3,"the bo3 camo???",6846611918380844037,https://www.tiktok.com/share/user/6846611918380844037,https://www.tiktok.com/@kyokaa_0/video/7260951406864125211?comment_id=7269593655739269890
16,,amvenus0,venus,"2023-08-21 03:54:39",0,100,6839657164622332930,https://www.tiktok.com/share/user/6839657164622332930,https://www.tiktok.com/@amvenus0/video/7260951406864125211?comment_id=7269618952530805510
17,,groovytadeo,Groovy,"2023-08-21 20:01:54",4,"I honestly don’t think Dark Matter exists",7138986223519630378,https://www.tiktok.com/share/user/7138986223519630378,https://www.tiktok.com/@groovytadeo/video/7260951406864125211?comment_id=7269868194251883307
18,,_glichman_,GlichMan,"2023-08-23 14:51:34",70,"tengo la firme convicción de que el universo jamás estará vacío, y que la materia obscura es el medio (recipiente) de toda la materia y campos.",6853275313892557830,https://www.tiktok.com/share/user/6853275313892557830,https://www.tiktok.com/@_glichman_/video/7260951406864125211?comment_id=7270530449208886022
19,,yunjlxsux93,"▀▄▀▄ 𝒀𝒖𝒏𝒋𝒍𝒐𝒙𝒔 ▄▀▄▀","2023-08-23 20:08:07",1,"Buna inanan insanlar akp li değilse… (aklıma bişe gelmedi)",7230908752781526021,https://www.tiktok.com/share/user/7230908752781526021,https://www.tiktok.com/@yunjlxsux93/video/7260951406864125211?comment_id=7270611969618674438
20,,da_real_tjxd,ＴＪ,"2023-08-24 00:41:08",0,"Your life is NOTHING.",7200705392010642478,https://www.tiktok.com/share/user/7200705392010642478,https://www.tiktok.com/@da_real_tjxd/video/7260951406864125211?comment_id=7270682360847434539
21,,lassitude.d,"люблю пепсичку","2023-08-24 06:33:56",3,song?????,6910195252255097861,https://www.tiktok.com/share/user/6910195252255097861,https://www.tiktok.com/@lassitude.d/video/7260951406864125211?comment_id=7270773224145076997
22,,not_pel_,"sprite crannberry","2023-08-24 06:44:55",0,"my fyp is popping get some wormhole theroys and anti goverment conspiracy and I'm set",6800572676518052870,https://www.tiktok.com/share/user/6800572676518052870,https://www.tiktok.com/@not_pel_/video/7260951406864125211?comment_id=7270776093152658222
23,,webheadfit,Webhead,"2023-08-24 06:59:31",15,"If I eat this, I’ll become Cosmic Spider-Man, right?",7139271346370479147,https://www.tiktok.com/share/user/7139271346370479147,https://www.tiktok.com/@webheadfit/video/7260951406864125211?comment_id=7270779694592459566
24,,fluffydog1,kian,"2023-08-24 09:08:27",127,"we believe dark matter exists as it would account for the absence in mass, gravity, etc, that we have observed. it also accounts for the excess mass",6753741202597987333,https://www.tiktok.com/share/user/6753741202597987333,https://www.tiktok.com/@fluffydog1/video/7260951406864125211?comment_id=7270812628909294379
25,,seek.the.truth,…,"2023-08-24 10:10:41",3,"Axionic dark matter is the most interesting to me. And it solves two big physics problems in one go: strong cp problem and dark matter",6862758726878348293,https://www.tiktok.com/share/user/6862758726878348293,https://www.tiktok.com/@seek.the.truth/video/7260951406864125211?comment_id=7270829063676511009
26,,timurbmy9ib,不滅の王女,"2023-08-24 11:28:59",71,"представте что эта штука движется на высокой скорости вокруг черной дыры",7044887821551174661,https://www.tiktok.com/share/user/7044887821551174661,https://www.tiktok.com/@timurbmy9ib/video/7260951406864125211?comment_id=7270849323779244805
27,,jambsxc,ambii,"2023-08-24 15:26:01",0,"dark matter is like blank or just a space for something to be occupied",6873314937414960130,https://www.tiktok.com/share/user/6873314937414960130,https://www.tiktok.com/@jambsxc/video/7260951406864125211?comment_id=7270910386559124230
28,,1nrainbows,InRainbows♱,"2023-08-24 18:27:09",0,"God made him. The devil wants him. Behold, the servant of God; man.",6733339019284939781,https://www.tiktok.com/share/user/6733339019284939781,https://www.tiktok.com/@1nrainbows/video/7260951406864125211?comment_id=7270957042578703147
29,,tired_mannn,"𖤐 Tired Man 𖤐","2023-08-24 23:03:30",6,"what would happen if you ate some",7045559736100471814,https://www.tiktok.com/share/user/7045559736100471814,https://www.tiktok.com/@tired_mannn/video/7260951406864125211?comment_id=7271028239950332715
30,,th3_hypn0tic_chua,"chua the red water dragon❤💧","2023-08-25 00:59:32",40,"will this hurt the economy?",7260005960507212843,https://www.tiktok.com/share/user/7260005960507212843,https://www.tiktok.com/@th3_hypn0tic_chua/video/7260951406864125211?comment_id=7271058160538338091
31,,shrimptoo,M,"2023-08-25 01:28:49",0,"didn’t know the skin in bo3 had this much more",6615902262592552965,https://www.tiktok.com/share/user/6615902262592552965,https://www.tiktok.com/@shrimptoo/video/7260951406864125211?comment_id=7271065743934882606
32,,ct4000,ct4000,"2023-08-25 14:58:49",0,K,6780469947937326086,https://www.tiktok.com/share/user/6780469947937326086,https://www.tiktok.com/@ct4000/video/7260951406864125211?comment_id=7271274397829792544
33,,random_o_n,eusouodouglas,"2023-08-25 16:43:40",0,magestoso👌,7066559187195347973,https://www.tiktok.com/share/user/7066559187195347973,https://www.tiktok.com/@random_o_n/video/7260951406864125211?comment_id=7271301484783829766
34,,zoulssss,ž,"2023-08-27 03:46:13",0,@Lucid,6908796056025449477,https://www.tiktok.com/share/user/6908796056025449477,https://www.tiktok.com/@zoulssss/video/7260951406864125211?comment_id=7271843299668165419
35,,rezong6,rezong.off,"2023-08-27 08:01:11",55,звук..........😶,6965146190125007873,https://www.tiktok.com/share/user/6965146190125007873,https://www.tiktok.com/@rezong6/video/7260951406864125211?comment_id=7271909008980902657
36,,akezhanmaihan,?,"2023-08-27 14:10:32",0,"Тёмная материя☠️💀",6941247416579900422,https://www.tiktok.com/share/user/6941247416579900422,https://www.tiktok.com/@akezhanmaihan/video/7260951406864125211?comment_id=7272004238548108037
37,,martinuslevrai,"Martinus 🧐","2023-08-27 14:34:18",0,"Hi, how do u make a bold title in the description ? Thankz",6841947040471188486,https://www.tiktok.com/share/user/6841947040471188486,https://www.tiktok.com/@martinuslevrai/video/7260951406864125211?comment_id=7272010195127534368
38,,bebraman229,вартафак,"2023-08-27 15:01:36",0,"это просто имба",6873736799849300994,https://www.tiktok.com/share/user/6873736799849300994,https://www.tiktok.com/@bebraman229/video/7260951406864125211?comment_id=7272017355441881863
39,,vova_thinks_about_life,"Funny Bunny","2023-08-27 16:11:53",0,"Цілком можливо 😍",7204608765004874757,https://www.tiktok.com/share/user/7204608765004874757,https://www.tiktok.com/@vova_thinks_about_life/video/7260951406864125211?comment_id=7272035480814994181
40,,huy_sosy_za_dengi,"доктор по отлому черепа","2023-08-27 16:17:33",2,"перевод пж",6968445737257960453,https://www.tiktok.com/share/user/6968445737257960453,https://www.tiktok.com/@huy_sosy_za_dengi/video/7260951406864125211?comment_id=7272036946510316289
41,,joopdoe0,"Joop DOE213 (classic edition)","2023-08-27 17:31:47",0,"Does this hurt the fish?",6922978649717720070,https://www.tiktok.com/share/user/6922978649717720070,https://www.tiktok.com/@joopdoe0/video/7260951406864125211?comment_id=7272056044795347758
42,,_bakytbekovwna,azzemma,"2023-08-27 18:37:48",32,"этот звук.....этот звук.....он манит меня......",6637857810170626053,https://www.tiktok.com/share/user/6637857810170626053,https://www.tiktok.com/@_bakytbekovwna/video/7260951406864125211?comment_id=7272073024567739138
43,,f8lless,-ʝαχєη_.#@*🕷,"2023-08-27 21:33:36",0,"под этот звук даже яйцо будет пугающе мистическим",7039092968440054786,https://www.tiktok.com/share/user/7039092968440054786,https://www.tiktok.com/@f8lless/video/7260951406864125211?comment_id=7272118147578299138
44,,hugo.brn18,hugo.brn18,"2023-08-27 23:35:08",3,"want to work with space",7002713900005950469,https://www.tiktok.com/share/user/7002713900005950469,https://www.tiktok.com/@hugo.brn18/video/7260951406864125211?comment_id=7272149678761165600
45,,soupjellyfish,"lee 🪼","2023-08-28 02:27:28",1,"@Corey🪼 😍😍😍😍😍😍🍕",6998146157587399686,https://www.tiktok.com/share/user/6998146157587399686,https://www.tiktok.com/@soupjellyfish/video/7260951406864125211?comment_id=7272194110965105413
46,,ryzecrow,RyzeCrow,"2023-08-28 04:22:41",3,"“WHAT… IS THAT MELODY!!!!”",6921404044247090181,https://www.tiktok.com/share/user/6921404044247090181,https://www.tiktok.com/@ryzecrow/video/7260951406864125211?comment_id=7272223762798527275
47,,chezburger_911,"⠀ ⠀ ⠀ ⠀ ⠀ ⠀","2023-08-28 05:29:04",1,"I ain’t reading all of that🗣️🗣️🗣️",6979098222791279622,https://www.tiktok.com/share/user/6979098222791279622,https://www.tiktok.com/@chezburger_911/video/7260951406864125211?comment_id=7272240858681770757
48,,peckneck_,Бела,"2023-08-28 11:50:42",4,"Бригаду, только покороче чем в описании пж",6835011750849823750,https://www.tiktok.com/share/user/6835011750849823750,https://www.tiktok.com/@peckneck_/video/7260951406864125211?comment_id=7272339226104152837
