,,"Unique ID","Name ",Date,Likes,Comment,"Profile ID","Author URL","Comment URL"
49,,grforshort,"Whet that fak","2021-02-12 04:23:33",0,"Seems we stray further from freedom of gravity on our own terms",6796847586550170630,https://www.tiktok.com/share/user/6796847586550170630,https://www.tiktok.com/@grforshort/video/6928113689274977542?comment_id=6928228105941549061
50,,somedude2223,"Some dude","2021-02-12 04:28:38",0,"wait can we realistically build that particle accelerator",6836942634842801158,https://www.tiktok.com/share/user/6836942634842801158,https://www.tiktok.com/@somedude2223/video/6928113689274977542?comment_id=6928229409791492102
51,,coolfoolmoon,"Nikki / Darrius / Abhi / Staq","2021-02-12 04:42:38",0,"thank you for explaining dark matter bc i've never seen a good explanation for it thank youuuuuu",6758665010324440069,https://www.tiktok.com/share/user/6758665010324440069,https://www.tiktok.com/@coolfoolmoon/video/6928113689274977542?comment_id=6928233020583395334
52,,christianscorner,"Christians Corner","2021-02-12 04:42:53",1,"Okay but what about music theory",6843512082270290949,https://www.tiktok.com/share/user/6843512082270290949,https://www.tiktok.com/@christianscorner/video/6928113689274977542?comment_id=6928233083002945541
53,,valhayla_,Valhayla,"2021-02-12 05:03:51",0,"what if it's all the lost socks.",6823810577154245637,https://www.tiktok.com/share/user/6823810577154245637,https://www.tiktok.com/@valhayla_/video/6928113689274977542?comment_id=6928238482268094470
54,,monteggue,user8376836235334,"2021-02-12 05:27:26",0,"ok but I'm still freaked out. ok?",6890026500192519174,https://www.tiktok.com/share/user/6890026500192519174,https://www.tiktok.com/@monteggue/video/6928113689274977542?comment_id=6928244561794351110
55,,thevirgoarose,TheVirgo'Rose,"2021-02-12 05:29:20",0,"I don't know what it is, but I could listen to you talk about anything. 🥰",6695908770290238469,https://www.tiktok.com/share/user/6695908770290238469,https://www.tiktok.com/@thevirgoarose/video/6928113689274977542?comment_id=6928245053680779269
56,,physicsnick,nick,"2021-02-12 05:33:43",1,"I may be biased because I study WIMP dark matter, but the fifth dimensional extra geometric approach is hella cap",6821367390728012806,https://www.tiktok.com/share/user/6821367390728012806,https://www.tiktok.com/@physicsnick/video/6928113689274977542?comment_id=6928246176378716165
57,,442x705,442x705,"2021-02-12 05:39:43",1,"@_.vanitas._ first time I seen someone actually explain it",109786873673265152,https://www.tiktok.com/share/user/109786873673265152,https://www.tiktok.com/@442x705/video/6928113689274977542?comment_id=6928247732331151366
58,,youreprojectingnoyouare,"fraudian slop","2021-02-12 05:55:49",19,"the problem w people who try to make physics accessible on tiktok is that the popular ones all deepak-chopra it and make it “~spiritual~”",6872193498502906886,https://www.tiktok.com/share/user/6872193498502906886,https://www.tiktok.com/@youreprojectingnoyouare/video/6928113689274977542?comment_id=6928251868066545670
59,,yikestryhard,yikestryhard,"2021-02-12 05:59:52",0,"It exists in a lower dimension, not a higher one",6683260300986991621,https://www.tiktok.com/share/user/6683260300986991621,https://www.tiktok.com/@yikestryhard/video/6928113689274977542?comment_id=6928252925152182277
60,,chaoticsunsets,chaoticsunsets,"2021-02-12 06:19:34",0,"Okay so now I understand your username because every video you’re blowing my mind with something smart 😳 @enbygenius",6628904922090635270,https://www.tiktok.com/share/user/6628904922090635270,https://www.tiktok.com/@chaoticsunsets/video/6928113689274977542?comment_id=6928257998653734918
61,,user820450088636,user820450088636,"2021-02-12 06:45:56",0,"have you seen the paper that said that the arrangement of galaxies could be predicted by the galaxies surrounding them?",6704056191059067909,https://www.tiktok.com/share/user/6704056191059067909,https://www.tiktok.com/@user820450088636/video/6928113689274977542?comment_id=6928264795451883525
62,,savageperson777,john,"2021-02-12 06:46:45",0,"Theory or hypothesis?",6680763039019566086,https://www.tiktok.com/share/user/6680763039019566086,https://www.tiktok.com/@savageperson777/video/6928113689274977542?comment_id=6928265004924010502
63,,bradganley,"Bland Gourdbean","2021-02-12 06:48:01",3,"I think it’s more of a hypothesis. Academically, theories are usually about as proven as an idea can get.",6970941,https://www.tiktok.com/share/user/6970941,https://www.tiktok.com/@bradganley/video/6928113689274977542?comment_id=6928265311624495106
64,,x23manifold,x23manifold,"2021-02-12 06:53:45",0,"Pet peeve: It's just a hypothesis, not a scientific theory. It could be termed a mathematical theory, but should not be called ""just a theory"".",6902487131018363909,https://www.tiktok.com/share/user/6902487131018363909,https://www.tiktok.com/@x23manifold/video/6928113689274977542?comment_id=6928266807954554885
65,,hootenannyboy,nc,"2021-02-12 07:03:20",0,"Larger tha CERN? 😳",6873909659221263365,https://www.tiktok.com/share/user/6873909659221263365,https://www.tiktok.com/@hootenannyboy/video/6928113689274977542?comment_id=6928269259903270917
66,,bellakatearts,Bella,"2021-02-12 07:06:42",8,"unrelated but i think you’d do well as a model",6862473374523884549,https://www.tiktok.com/share/user/6862473374523884549,https://www.tiktok.com/@bellakatearts/video/6928113689274977542?comment_id=6928270139444101126
67,,drewuk,🅳🆁🅴🆆,"2021-02-12 07:07:18",1271,"Scientists: ""We have a hypothesis about dark matter ..."" - Media: ""SCIENTISTS FIND PORTAL TO 5TH DIMENSION!!!""",6773929276070953990,https://www.tiktok.com/share/user/6773929276070953990,https://www.tiktok.com/@drewuk/video/6928113689274977542?comment_id=6928270299658207238
68,,kalliboop,"smol 🍉","2021-02-12 07:07:22",0,"do you have a link for the paper?",6745697968710779909,https://www.tiktok.com/share/user/6745697968710779909,https://www.tiktok.com/@kalliboop/video/6928113689274977542?comment_id=6928270311796506629
69,,israeliberry,Arabinurabi,"2021-02-12 07:09:41",3,"a film theory",6654331184548560901,https://www.tiktok.com/share/user/6654331184548560901,https://www.tiktok.com/@israeliberry/video/6928113689274977542?comment_id=6928270908763291654
70,,ghoul4ghoul,Jace,"2021-02-12 07:11:56",2,"I think I tripped and fell into physics tiktok idk how I got here but now I'm invested and don't want to leave",6659928111075377157,https://www.tiktok.com/share/user/6659928111075377157,https://www.tiktok.com/@ghoul4ghoul/video/6928113689274977542?comment_id=6928271479218503685
71,,slimeguillotine,nicole,"2021-02-12 07:26:41",1,"this is the type of explanation he thinks he’s giving lol. this is so easily digestible w/o science knowledge while still being informative! thanks",6633584021279866885,https://www.tiktok.com/share/user/6633584021279866885,https://www.tiktok.com/@slimeguillotine/video/6928113689274977542?comment_id=6928275286186557441
72,,glammango,Stacy,"2021-02-12 07:28:55",240,"Omg this needs to be explained to spiritual TikTok because they took the 5D and ran with it it’s wild out there",6815752336280257541,https://www.tiktok.com/share/user/6815752336280257541,https://www.tiktok.com/@glammango/video/6928113689274977542?comment_id=6928275856679501829
73,,glynadugan,vertibraeker,"2021-02-12 07:31:15",0,"ghost land",6775568872923923462,https://www.tiktok.com/share/user/6775568872923923462,https://www.tiktok.com/@glynadugan/video/6928113689274977542?comment_id=6928276457454682117
74,,literallyohmygod,"My name 😀","2021-02-12 07:34:48",0,"Thank you for clearing this up 😌",6718177979106608134,https://www.tiktok.com/share/user/6718177979106608134,https://www.tiktok.com/@literallyohmygod/video/6928113689274977542?comment_id=6928277376145620997
75,,.alfi_,ALFI,"2021-02-12 07:36:15",0,"So we know that we know nothing ... got it 😁",6806839956100793349,https://www.tiktok.com/share/user/6806839956100793349,https://www.tiktok.com/@.alfi_/video/6928113689274977542?comment_id=6928277754827800581
76,,idontfeelreal,Len,"2021-02-12 07:59:56",2,"plz go viral",6718429439930352645,https://www.tiktok.com/share/user/6718429439930352645,https://www.tiktok.com/@idontfeelreal/video/6928113689274977542?comment_id=6928283853773766661
77,,tobii.the.hammy,🐹,"2021-02-12 08:17:25",0,"please explain everything to me forever. this might’ve been the first physics subject i’ve semi understood",6784144378014647301,https://www.tiktok.com/share/user/6784144378014647301,https://www.tiktok.com/@tobii.the.hammy/video/6928113689274977542?comment_id=6928288361757523973
78,,peaceout_is_in,Pam,"2021-02-12 08:19:43",0,ty,6810513690534888453,https://www.tiktok.com/share/user/6810513690534888453,https://www.tiktok.com/@peaceout_is_in/video/6928113689274977542?comment_id=6928288949811789829
79,,opticallusion,Opticallusion,"2021-02-12 08:23:38",0,"cybermen. or daleks",6674753972740817926,https://www.tiktok.com/share/user/6674753972740817926,https://www.tiktok.com/@opticallusion/video/6928113689274977542?comment_id=6928289951406948358
80,,olekries,Ole,"2021-02-12 08:38:39",0,"Wait is it a hypothesis or a theory?",6905411727534851073,https://www.tiktok.com/share/user/6905411727534851073,https://www.tiktok.com/@olekries/video/6928113689274977542?comment_id=6928293828881743878
81,,savage1rosa,"Savage AF","2021-02-12 08:51:01",1,@gapteef420,6891898109115499525,https://www.tiktok.com/share/user/6891898109115499525,https://www.tiktok.com/@savage1rosa/video/6928113689274977542?comment_id=6928297013797388294
82,,combyzconsulting,"Truston Sempf","2021-02-12 09:10:39",0,"theory or hypothesis?",6547271595142943744,https://www.tiktok.com/share/user/6547271595142943744,https://www.tiktok.com/@combyzconsulting/video/6928113689274977542?comment_id=6928302084437606405
83,,nanabahisenough,Nanabahisenough,"2021-02-12 09:38:03",0,"not saying it is wrong but in any other field, if you have to ‘discover’ extra dimensions to make your math work... you do not get the degree.",6852930813043885062,https://www.tiktok.com/share/user/6852930813043885062,https://www.tiktok.com/@nanabahisenough/video/6928113689274977542?comment_id=6928309140351860741
84,,jarih69,Jordan,"2021-02-12 10:34:53",0,"What needs to be built to prove it?",6899283275061347333,https://www.tiktok.com/share/user/6899283275061347333,https://www.tiktok.com/@jarih69/video/6928113689274977542?comment_id=6928323788706873350
85,,joeyazurian,"Joey Jean Ambrose","2021-02-12 10:43:31",0,"Dark matter",6628876671163662341,https://www.tiktok.com/share/user/6628876671163662341,https://www.tiktok.com/@joeyazurian/video/6928113689274977542?comment_id=6928326006466674694
86,,mkdrose,MaryKayla,"2021-02-12 13:45:15",0,"What if dark matter is the stuff we feel..?",6807340381510321157,https://www.tiktok.com/share/user/6807340381510321157,https://www.tiktok.com/@mkdrose/video/6928113689274977542?comment_id=6928372856300830726
87,,alrightysmallest,Vania,"2021-02-12 14:09:34",1,"THANK U",6695499084474352646,https://www.tiktok.com/share/user/6695499084474352646,https://www.tiktok.com/@alrightysmallest/video/6928113689274977542?comment_id=6928379123471712262
88,,oxycl33n,Onyx,"2021-02-12 14:14:08",0,"It’s just a theory.... a game theory.....",6678079166568662021,https://www.tiktok.com/share/user/6678079166568662021,https://www.tiktok.com/@oxycl33n/video/6928113689274977542?comment_id=6928380301320486917
89,,marissa2020,Marissa,"2021-02-12 14:29:21",0,"yet.. CERN sure is trying 😳",6772683656692745222,https://www.tiktok.com/share/user/6772683656692745222,https://www.tiktok.com/@marissa2020/video/6928113689274977542?comment_id=6928384222331912198
90,,larithedragon,"Lari 🏳️‍🌈 🏳️‍⚧️ 🐉","2021-02-12 18:14:36",0,"@astrokirsten and @particleclara This is fascinating! Would love to hear your takes! 🥰",6773516550390957062,https://www.tiktok.com/share/user/6773516550390957062,https://www.tiktok.com/@larithedragon/video/6928113689274977542?comment_id=6928442240907329537
91,,crashandcern,"Derek Horkel","2021-02-12 19:03:55",0,"Just wait till they get to 11th dimensional string theory 😁",6840517388866913285,https://www.tiktok.com/share/user/6840517388866913285,https://www.tiktok.com/@crashandcern/video/6928113689274977542?comment_id=6928454980659625989
92,,canaducks,harry,"2021-02-12 20:55:22",0,"thank FUCKING GOD i haven’t seen one explain this all i see is stupid spiritual fucks that think they know everything and dimbass “science” nerds",6813484043654120453,https://www.tiktok.com/share/user/6813484043654120453,https://www.tiktok.com/@canaducks/video/6928113689274977542?comment_id=6928483703958388742
93,,perpetuallyd1sappointed,Pangea,"2021-02-12 23:01:43",2,"Thank you. It’s so hard to understand!",6760831464445576197,https://www.tiktok.com/share/user/6760831464445576197,https://www.tiktok.com/@perpetuallyd1sappointed/video/6928113689274977542?comment_id=6928516260754276357
94,,pokeypokeypokey,pokey,"2021-02-13 02:08:38",0,"a GAME theory",6810099506778276870,https://www.tiktok.com/share/user/6810099506778276870,https://www.tiktok.com/@pokeypokeypokey/video/6928113689274977542?comment_id=6928564427734171653
95,,therealtaroboba,"Taro Boba","2021-02-13 02:39:14",0,"Some scientists also strongly believe that our universe is a puzzle and once you solve it you move on to a more intricate puzzle",6908751069989061638,https://www.tiktok.com/share/user/6908751069989061638,https://www.tiktok.com/@therealtaroboba/video/6928113689274977542?comment_id=6928572310605840390
96,,gothvillain,abraxas,"2021-02-13 04:27:37",4,"thanks for saying this in words my tiny little insect brain can comprehend",6725613316604363781,https://www.tiktok.com/share/user/6725613316604363781,https://www.tiktok.com/@gothvillain/video/6928113689274977542?comment_id=6928600235635834885
97,,wrightfix,"Josh Wright","2021-02-13 04:41:00",0,"I actually appreciate this. I was googling and could not understand.",274484416234561536,https://www.tiktok.com/share/user/274484416234561536,https://www.tiktok.com/@wrightfix/video/6928113689274977542?comment_id=6928603675947089926
98,,wonky_badonky,RosewaterRice,"2021-02-13 04:54:05",0,"Extra pocket dimensions⭐️",6900381630646436869,https://www.tiktok.com/share/user/6900381630646436869,https://www.tiktok.com/@wonky_badonky/video/6928113689274977542?comment_id=6928607055024963590
99,,3deekiesow,11605,"2021-02-13 04:55:24",1,"When you say ""we"" you mean scientists😂",6678835381758723077,https://www.tiktok.com/share/user/6678835381758723077,https://www.tiktok.com/@3deekiesow/video/6928113689274977542?comment_id=6928607391043256325
100,,knirrax,Knirrax,"2021-02-13 05:13:00",0,"someone ""discovered"" aka came up with a hypothetical way that quantum physics and regular physics could work together.",6730714125821084677,https://www.tiktok.com/share/user/6730714125821084677,https://www.tiktok.com/@knirrax/video/6928113689274977542?comment_id=6928611934023548934
101,,sauce.cake.uchiha,sauce.cake,"2021-02-13 05:13:35",0,"I’m too dumb for this like what is a particle accelerator where is it going why does it need to go faster",6708898105397412869,https://www.tiktok.com/share/user/6708898105397412869,https://www.tiktok.com/@sauce.cake.uchiha/video/6928113689274977542?comment_id=6928612074352754693
102,,everyday._magic,moonmama,"2021-02-13 05:28:59",0,"Isn't literally everything theoretical at this point though. Are we cognizant enough to recognize it is all simultaneously correct and incorrect??",6623004378432241670,https://www.tiktok.com/share/user/6623004378432241670,https://www.tiktok.com/@everyday._magic/video/6928113689274977542?comment_id=6928616045591166981
103,,kelsifer_,"Kelsey McClain","2021-02-13 05:31:24",0,"But those accelerators can rip a whole in time and space... aka a black hole",6788615787718886405,https://www.tiktok.com/share/user/6788615787718886405,https://www.tiktok.com/@kelsifer_/video/6928113689274977542?comment_id=6928616672303742982
104,,kissssable,"marissa 💋","2021-02-13 05:34:17",0,"your voice is so calming. you’d be the best teacher honestly",6726722831592047622,https://www.tiktok.com/share/user/6726722831592047622,https://www.tiktok.com/@kissssable/video/6928113689274977542?comment_id=6928617413122605062
105,,magicraftsman,MagiCraftsman,"2021-02-13 05:37:02",0,"why does it need to be larger?",6789663129531237382,https://www.tiktok.com/share/user/6789663129531237382,https://www.tiktok.com/@magicraftsman/video/6928113689274977542?comment_id=6928618114553266181
106,,itsaurorakleo,Aurora,"2021-02-13 05:38:23",0,"Thank youuu",6751808913844503557,https://www.tiktok.com/share/user/6751808913844503557,https://www.tiktok.com/@itsaurorakleo/video/6928113689274977542?comment_id=6928618469068111877
