,,"Unique ID","Name ",Date,Likes,Comment,"Profile ID","Author URL","Comment URL"
1,,dementia.gaming,"dementia gaming","2022-06-02 07:09:44",4,real,6864995577207047174,https://www.tiktok.com/share/user/6864995577207047174,https://www.tiktok.com/@dementia.gaming/video/7104516399095237934?comment_id=7104536370839814918
2,,shanebetz798,"Shane Betz","2022-06-02 07:37:03",1,"Genius love this",7049844792440030214,https://www.tiktok.com/share/user/7049844792440030214,https://www.tiktok.com/@shanebetz798/video/7104516399095237934?comment_id=7104543375197487914
3,,edoonisii,"Edoo Nisii","2022-06-02 08:02:20",85,"For people that care google vacuum catastrophy. Dark energy comes from the error of the calculated and measured vacuum fluctuation energy",6883136130717516806,https://www.tiktok.com/share/user/6883136130717516806,https://www.tiktok.com/@edoonisii/video/7104516399095237934?comment_id=7104549921139426054
4,,hagura71,Hagura936,"2022-06-02 08:59:46",82,"there is no other alternative tho.",6907443181543457798,https://www.tiktok.com/share/user/6907443181543457798,https://www.tiktok.com/@hagura71/video/7104516399095237934?comment_id=7104564575664046890
5,,ballinrats,ballinrats,"2022-06-02 10:34:19",5736,"Dark matter theory. We just can’t see or interact with it at all 😯but it’s real. Trust me bro",6979483547153531909,https://www.tiktok.com/share/user/6979483547153531909,https://www.tiktok.com/@ballinrats/video/7104516399095237934?comment_id=7104589105140450053
6,,ayowtf__0,Samu,"2022-06-02 11:25:37",624,"bro is using a device created by science 😳😳😳😳",6877572043442291713,https://www.tiktok.com/share/user/6877572043442291713,https://www.tiktok.com/@ayowtf__0/video/7104516399095237934?comment_id=7104602322110104326
7,,sirjohnm,SirjohnM,"2022-06-02 11:34:54",787,"Dark Matter has been proven that exists",6795209130045260806,https://www.tiktok.com/share/user/6795209130045260806,https://www.tiktok.com/@sirjohnm/video/7104516399095237934?comment_id=7104604720005743366
8,,saamf.21,SaamF.21,"2022-06-02 11:35:01",11252,"mathematicians inventing imaginary numbers",6945828687795536902,https://www.tiktok.com/share/user/6945828687795536902,https://www.tiktok.com/@saamf.21/video/7104516399095237934?comment_id=7104604746157654789
9,,monicpecos,monicpecos,"2022-06-02 13:23:32",1,"@Troy Bidlack is this true?",6773477638401967109,https://www.tiktok.com/share/user/6773477638401967109,https://www.tiktok.com/@monicpecos/video/7104516399095237934?comment_id=7104632667170210606
10,,fwsaifullah,⠀,"2022-06-02 13:54:57",157,"Scientific version of trust me bro",6618797637565480965,https://www.tiktok.com/share/user/6618797637565480965,https://www.tiktok.com/@fwsaifullah/video/7104516399095237934?comment_id=7104640808292598533
11,,petergriffinpubg678,petergriffininfortnite,"2022-06-02 14:30:30",60,"science is real",6979174234334970885,https://www.tiktok.com/share/user/6979174234334970885,https://www.tiktok.com/@petergriffinpubg678/video/7104516399095237934?comment_id=7104649972020757254
12,,glassojjuice256,Glassofjuice256,"2022-06-02 14:47:35",39,"Ye but they proved it lmao",7086227720988738565,https://www.tiktok.com/share/user/7086227720988738565,https://www.tiktok.com/@glassojjuice256/video/7104516399095237934?comment_id=7104654372101161733
13,,nuts__35,nuts__35,"2022-06-02 14:53:03",114,"i may be 5’8 but im 6’0 if you count my theoretical shadow legs",7027999100092056623,https://www.tiktok.com/share/user/7027999100092056623,https://www.tiktok.com/@nuts__35/video/7104516399095237934?comment_id=7104655766396715818
14,,okdoomer777,OkDoomer,"2022-06-02 15:27:04",37,"They’ve made a lot of progress on dark matter, it’s not nearly as mysterious as it was 10 years ago tbh",6772377820159034373,https://www.tiktok.com/share/user/6772377820159034373,https://www.tiktok.com/@okdoomer777/video/7104516399095237934?comment_id=7104664555317445381
15,,syn_e30,E30.Synr,"2022-06-02 16:13:10",4,"""is there any proof dark matter exists? ""no it was revealed to me in a dream""",6696861172337787909,https://www.tiktok.com/share/user/6696861172337787909,https://www.tiktok.com/@syn_e30/video/7104516399095237934?comment_id=7104676403711116078
16,,x0x_epicpvpgamer_x0x,szkocka10,"2022-06-02 18:23:14",1,"You can choose not to believe in dark matter because it's just a theory of how the world works, we can't be 100% certain about it. Only speculate",6813375821857047558,https://www.tiktok.com/share/user/6813375821857047558,https://www.tiktok.com/@x0x_epicpvpgamer_x0x/video/7104516399095237934?comment_id=7104709951226102534
17,,begmerchant,🥸,"2022-06-02 18:33:26",114,"dark matter and dark energy are theorys/placeholders no one has ever said they definitely exist",6967432664127144966,https://www.tiktok.com/share/user/6967432664127144966,https://www.tiktok.com/@begmerchant/video/7104516399095237934?comment_id=7104712585181659909
18,,comrade.wyatt,Wyatt,"2022-06-02 19:04:44",4,"""Uhh actually you can't divide by zero because I said so and you're just wrong 😡😡😡""",6774425940853900294,https://www.tiktok.com/share/user/6774425940853900294,https://www.tiktok.com/@comrade.wyatt/video/7104516399095237934?comment_id=7104720621892322090
19,,leobosaurus,Lebrosaurus,"2022-06-02 19:07:53",392,"Bro posted this using what science and maths created 💀💀💀",6779304781934560261,https://www.tiktok.com/share/user/6779304781934560261,https://www.tiktok.com/@leobosaurus/video/7104516399095237934?comment_id=7104721451974558470
20,,tempestofixalan,"Half Light","2022-06-02 19:39:48",108,"You literally just discovered how science works. Especially in my field. If we can't find a solution to a problem. We make up a likely answer",6868447593875489798,https://www.tiktok.com/share/user/6868447593875489798,https://www.tiktok.com/@tempestofixalan/video/7104516399095237934?comment_id=7104729681547248390
21,,johnmclennan69,"John McLennan","2022-06-02 20:35:31",3,"I’ve seen it",6625783603073253381,https://www.tiktok.com/share/user/6625783603073253381,https://www.tiktok.com/@johnmclennan69/video/7104516399095237934?comment_id=7104744039584580357
22,,2000ghz,"🔵 2000GHz 🟠","2022-06-02 20:40:20",1,"Just watched a 40min documentary about dark matter and dark energy and this pops up",6625311864551882757,https://www.tiktok.com/share/user/6625311864551882757,https://www.tiktok.com/@2000ghz/video/7104516399095237934?comment_id=7104745282294072070
23,,richobik,"richard s","2022-06-02 20:44:36",0,"So everyone here watch the veritasium video then",6621561331626754053,https://www.tiktok.com/share/user/6621561331626754053,https://www.tiktok.com/@richobik/video/7104516399095237934?comment_id=7104746382045037318
24,,brettknoss,"Brett Knoss","2022-06-02 20:56:14",2,"Create a model that does not have dark matter, prove it true, and prove that dark matter can't exist.",6731201595072562181,https://www.tiktok.com/share/user/6731201595072562181,https://www.tiktok.com/@brettknoss/video/7104516399095237934?comment_id=7104749379474473733
25,,fw_shit,Luke,"2022-06-02 21:05:07",1,"You gotta realize, they know it exist because reality as a whole wouldn’t exist without soemthing in that place",6644965772371656710,https://www.tiktok.com/share/user/6644965772371656710,https://www.tiktok.com/@fw_shit/video/7104516399095237934?comment_id=7104751647905612586
26,,ks__29,"KS29 ⚛️🇺🇦","2022-06-02 21:45:44",8,"dark matter irl is like 0 in math",6840488326736069637,https://www.tiktok.com/share/user/6840488326736069637,https://www.tiktok.com/@ks__29/video/7104516399095237934?comment_id=7104762138396328710
27,,ryangoslin998,"Ryan Gosling","2022-06-02 23:46:42",0,"World was created by god bro",6774329246690362373,https://www.tiktok.com/share/user/6774329246690362373,https://www.tiktok.com/@ryangoslin998/video/7104516399095237934?comment_id=7104793304042210053
28,,thatchersdead69v_8,Sam,"2022-06-02 23:53:16",17,"this guy understanda dark matter",7082139439946646534,https://www.tiktok.com/share/user/7082139439946646534,https://www.tiktok.com/@thatchersdead69v_8/video/7104516399095237934?comment_id=7104794991218393862
29,,thatchersdead69v_8,Sam,"2022-06-02 23:53:51",4,"would you mind replying to my comment with what you think dark matter is and what the explanation for it is",7082139439946646534,https://www.tiktok.com/share/user/7082139439946646534,https://www.tiktok.com/@thatchersdead69v_8/video/7104516399095237934?comment_id=7104795141285954310
30,,ifearnoonebutgod,ifearnoonebutgod,"2022-06-02 23:56:51",0,"dark matter exists cause of the equation that we discovered it by",7030107290839041029,https://www.tiktok.com/share/user/7030107290839041029,https://www.tiktok.com/@ifearnoonebutgod/video/7104516399095237934?comment_id=7104795903139693354
31,,bogjoshh,Bogjosh,"2022-06-03 01:25:32",0,"isn’t dark matter just a term for things that we are pretty sure exist but don’t have the technology to prove",101507548599447552,https://www.tiktok.com/share/user/101507548599447552,https://www.tiktok.com/@bogjoshh/video/7104516399095237934?comment_id=7104818762587702062
32,,livinglikejere,Jere,"2022-06-03 02:47:31",0,"All matters",6810430299735294981,https://www.tiktok.com/share/user/6810430299735294981,https://www.tiktok.com/@livinglikejere/video/7104516399095237934?comment_id=7104839888029713158
33,,lofilemonade0,Lofilemonade0,"2022-06-03 02:48:03",0,Lmaooo,6890587956534182918,https://www.tiktok.com/share/user/6890587956534182918,https://www.tiktok.com/@lofilemonade0/video/7104516399095237934?comment_id=7104840028173763371
34,,tomslt0,tomsLt⁰,"2022-06-03 08:49:33",0,"Ok but its way easier to add a variable like this",6793754321454531589,https://www.tiktok.com/share/user/6793754321454531589,https://www.tiktok.com/@tomslt0/video/7104516399095237934?comment_id=7104933166917960453
35,,corpetto,coco,"2022-06-03 11:59:15",0,"mathematicians after inventing constants to make their formulas work",6846132774325732358,https://www.tiktok.com/share/user/6846132774325732358,https://www.tiktok.com/@corpetto/video/7104516399095237934?comment_id=7104982075656667910
36,,alexallonson,"Juan Frau","2022-06-03 12:29:49",2,"Tell me you don’t know about dark matter without telling me you don’t know about dark matter:",6738835949876593669,https://www.tiktok.com/share/user/6738835949876593669,https://www.tiktok.com/@alexallonson/video/7104516399095237934?comment_id=7104989958074811141
