,,"Name (click to view profile)",Date,Likes,isHearted,isPinned,Comment,"Profile ID","Comment ID","Comment URL"
11,,@Mapled_p1uto,"2024-01-25 17:13:02",0,no,no,"Coldest dark matter actually cold dark matter is a real thing",UCm6Uohs9Nfmg2rq_xzBHqug,UgzbTARFoRlo1mhqXzt4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgzbTARFoRlo1mhqXzt4AaABAg
12,,@user-ye7nz8zl6y,"2024-01-25 17:13:48",0,no,no,Hello,UCh8_ydbCKMO5MM8fBYFnT_w,UgyYO9IVQgnuusD7Yqp4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgyYO9IVQgnuusD7Yqp4AaABAg
13,,@Himmy_himhim,"2024-01-26 05:37:53",0,no,no,"Coldest edit ever🥶🥶",UCL4dgEyFCBnO76vtSo0d47Q,Ugz_N4R3BdZingAX28t4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugz_N4R3BdZingAX28t4AaABAg
14,,@Earth825,"2024-01-26 13:16:44",0,no,no,"Black holes is dark matter yeah the can't escape for light .",UCCIYCkIYVVOQ4Iev6TYenPQ,UgzI6XXmYBZF6UvNQpN4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgzI6XXmYBZF6UvNQpN4AaABAg
15,,@faliismaeltoure4311,"2024-01-26 23:31:58",0,no,no,"And the camera man 






Where is the camera man 😶",UC46g5_bPHd3RXaEFjWNmeDg,Ugzq3SCgwi5pOpYYS254AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugzq3SCgwi5pOpYYS254AaABAg
16,,@RGS_explorer,"2024-01-27 12:21:59",0,no,no,"Dark matter is not invisible, it's mass is negligible like photons even more less than photons also it's not emit or reflect light",UCHqOppRoSHLtjsz6rRZTb7A,UgxpK43RQatt-26i0k14AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgxpK43RQatt-26i0k14AaABAg
17,,@superepicpossum,"2024-01-27 16:45:31",0,no,no,"you know you're running out of ideas when you make an edit on dark matter",UCcd7588el5naIzprOFymcNQ,UgyrwihdH2othedfSxN4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgyrwihdH2othedfSxN4AaABAg
18,,@AKABLACKHOLEDISCOVERED,"2024-01-27 18:11:44",0,no,no,"I CREATE DARK MATTER SOMETIMES PLS PIN PART 28 AND YES IM DOING IT BACKWARDS",UCpxz1DtuRYOJDs4ZBf4zEGw,UgwLWrLQjvD36mJFDYF4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgwLWrLQjvD36mJFDYF4AaABAg
19,,@macaroniwithdachickenstrip8684,"2024-01-27 20:05:42",0,no,no,"An edit is so hard when the subject is so cool that you literally can’t see it",UCDlwsXOGrb8yl9Dpt4YvLjg,Ugxs2d5d_ZujWJJbTVB4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugxs2d5d_ZujWJJbTVB4AaABAg
20,,@mohammedzahilajeeb5257,"2024-01-28 10:46:54",1,no,no,"I saw reverse flash when she told fast",UC8krFEBRA-dabhmIGbrfN2g,UgzM7mVvaR-6SgtLdK94AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgzM7mVvaR-6SgtLdK94AaABAg
21,,@henrimillier3859,"2024-01-29 04:22:04",0,no,no,"THE EDIT SO GOOD!👍👍👍🗿",UCBJaVvkX4fxbaIFHXpvOVwQ,UgydwN98hgF8b5OFTvV4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgydwN98hgF8b5OFTvV4AaABAg
22,,@bartekkocela9277,"2024-01-29 09:22:22",0,no,no,"Sukuna solos",UC6iAP4xgIXH6rmxBiFxJ_UQ,UgzhQHeAZtbqtUd3BKN4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgzhQHeAZtbqtUd3BKN4AaABAg
23,,@darkmatter2542,"2024-01-29 10:58:22",0,no,no,Me?,UCnuRW2z830iJVCVG9uRn5Nw,UgyVJ3mnVVcMQ_L9Z_x4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgyVJ3mnVVcMQ_L9Z_x4AaABAg
24,,@Cooked_egg,"2024-01-29 13:51:52",0,no,no,"""When i grow up i wanna be an astro-naut""",UCkNF4fmyN_roaUFAtmwHLRg,UgwV6BQtK52tW08Fm9d4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgwV6BQtK52tW08Fm9d4AaABAg
25,,@gabrielaherrera3703,"2024-01-30 20:53:21",0,no,no,"Phoenix A:🗿
Big bang:🥱
Sagittarius:💀
Galaxy:🌌
AMONG US:👁👁",UC5iJVjGRa7XHGS2Ose1CGwA,UgxHorrVhI97F-WGHfB4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgxHorrVhI97F-WGHfB4AaABAg
26,,@DJskolly,"2024-01-30 21:31:17",0,no,no,Tes,UC-v8gXPlnBzUOEnd3Uk9iGA,Ugz-nvLbgeCrswnC2F14AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugz-nvLbgeCrswnC2F14AaABAg
27,,@jonedwards3867,"2024-01-30 21:44:23",1,no,no,"Ayyy, a fellow elden ring enjoyer 🗿🍷",UCzeiqjM12-L86CYq8qYXZhw,UgyjU1NgUiad92xuKCt4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgyjU1NgUiad92xuKCt4AaABAg
28,,@mattslegochannel,"2024-01-31 03:17:22",0,no,no,"… there’s a black hole in the center and that bounds a good chunk and stars and bound/ anchor planets (rocky, gas, ice, zombie) and stars to the galaxy also.",UCumTymvXEdf7jqDRWfx622Q,Ugye8YxSATvyXJczBU14AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugye8YxSATvyXJczBU14AaABAg
29,,@ghost_1054,"2024-01-31 05:31:04",0,no,no,"Whoever controls dark matter, can control the world",UCfd3vE34JxjN_LkA9R1Ox6A,UgxPwjkUPCIq0IYl4J54AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgxPwjkUPCIq0IYl4J54AaABAg
30,,@MADPYROtf2,"2024-01-31 15:25:34",0,no,no,"Racist will say it's fake",UCogmKhkawgLtu4L_6bEQfMA,Ugx3jMjMJfJKO80S2AF4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugx3jMjMJfJKO80S2AF4AaABAg
31,,@ExtraEdits_,"2024-02-01 03:14:52",0,no,no,"Anime edits: 😞
Sigma edits:😕

Space edits:⚡️🗿⚡️",UC8O_ognLPrWvXqZoaDXyIIg,UgyemOLfOxPK9VtPVpd4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgyemOLfOxPK9VtPVpd4AaABAg
32,,@KingMyWorld,"2024-02-01 06:52:18",0,no,no,song?,UCGth3At4yGrcBPBzbU8NGmw,UgwgzrhuDjlZsHNjHXZ4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgwgzrhuDjlZsHNjHXZ4AaABAg
33,,@islamicshinobi366,"2024-02-02 03:39:26",0,no,no,"Makes me want to go out in space and just have some freaking fun!!!",UCA9quAOYEK9NFyOR8p4ajjQ,Ugx1AP4HLfj8NTr2mkt4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugx1AP4HLfj8NTr2mkt4AaABAg
34,,@facelessmw9804,"2024-02-02 05:56:52",1,no,no,"Y’all be making edits out of anything these days?",UCnME3m-v--Yv6QgkhiYv9Qg,UgxLtjWcfC5HoBnXEbV4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgxLtjWcfC5HoBnXEbV4AaABAg
35,,@editzzofrizz,"2024-02-02 11:36:30",0,no,no,"The universe, an enigmatic tapestry of spacetime, matter, and energy, unfolds across multitudinous scales, from the infinitesimally small to the incomprehensibly vast. Born from the primordial cauldron of cosmic inflation, it burgeons forth, a cosmic symphony orchestrated by the harmonious interplay of fundamental forces. Within its boundless expanse, galaxies dance in cosmic ballets, birthing stars that illuminate the cosmic canvas with their incandescent radiance.

Yet, amidst this celestial grandeur, lurk enigmatic entities known as black holes, gravitational behemoths that warp the fabric of spacetime itself, swallowing all that dare to venture too close, ensnared by their voracious gravitational embrace. These cosmic anomalies, born from the cataclysmic deaths of massive stars, serve as cosmic sentinels, guardians of the cosmic order, where the laws of physics are stretched to their limits and our understanding of the universe is put to the test.

Through the lens of modern cosmology and quantum mechanics, we endeavor to unravel the mysteries shrouding the universe's genesis, its evolution, and its ultimate fate. From the cosmic microwave background radiation that whispers the secrets of the universe's infancy to the elusive dark matter and dark energy that pervade the cosmic tapestry, each discovery unveils new layers of complexity, challenging our perceptions and beckoning us towards a deeper understanding of the cosmos that we call home.",UCaaM5MhGhdmMHym_cJ8MkYg,UgyRFdje39QifRVFCTx4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgyRFdje39QifRVFCTx4AaABAg
36,,@rodnicolson2393,"2024-02-02 21:36:20",0,no,no,"when the girl said gravity there was the gravity rocks from elden ring",UCaeCeY-AGtB2Mm3tHuyhn7A,UgxeKBrrDsjuoF9YwtJ4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgxeKBrrDsjuoF9YwtJ4AaABAg
37,,@juanandres4419,"2024-02-03 02:27:36",0,no,no,"Gojo true form:💀",UChimJdTCXx1_kCYJul2C89w,UgzpLjKAL3t3fHbaqFl4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgzpLjKAL3t3fHbaqFl4AaABAg
38,,@charleskeansarmiento-hf2ms,"2024-02-03 09:53:50",0,no,no,"This is too good to be true...🗿🗿🗿",UCTz17XJcV8ceERgOx9bfWrA,UgxNP53xujcAGYUClvJ4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgxNP53xujcAGYUClvJ4AaABAg
39,,@sutirthadhar7715,"2024-02-03 13:03:30",0,no,no,"Bro why this kinda looks like the start of Avengers secret wars 💀💀💀",UClo4jh0LD19DQbdzeavK4mg,UgyBnx5UNNT6FT9ybVB4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgyBnx5UNNT6FT9ybVB4AaABAg
40,,@IalIalo,"2024-02-03 15:11:37",0,no,no,"Stupid theory : when he said halo I just thought that we could be on a angles halo",UCwNHIMBWyVdFvm7q3fyLawA,UgzhGzaf9j1DJBzq-bx4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgzhGzaf9j1DJBzq-bx4AaABAg
41,,@TEBOGOTEFFO,"2024-02-03 19:12:56",1,no,no,"It not dark matter it dark gravity",UCmDg6fRcb085q_dpoZ7PJUA,UgwCtfJQr1_rBudAFzR4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgwCtfJQr1_rBudAFzR4AaABAg
42,,@JayyIsGoated__,"2024-02-06 01:32:13",0,no,no,"I wish teachers dropped edits like this 😭",UCpLLCvusOceveaKpkITgq_A,UgydqbKU99odFDAvl914AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgydqbKU99odFDAvl914AaABAg
43,,@Codex_18.,"2024-02-06 06:04:02",0,no,no,God🗿🍻,UCinI0wwAPlCQUDuJOwfJ-kg,UgxnghOEzCqY2Kh_kcF4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgxnghOEzCqY2Kh_kcF4AaABAg
44,,@literallyshanewalsh,"2024-02-06 15:51:24",0,no,no,"I don’t know shii about space but these edits are bangers💀🙏🏻",UCgfoZpNRhzqTUKT4yfGZ10w,UgwPjiLuq_PDaI_LLl94AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgwPjiLuq_PDaI_LLl94AaABAg
45,,@Ronaldok9edtior,"2024-02-09 04:03:55",0,no,no,"Dark matter💀💀💀💀💀💀💀💀💀💀",UCv4yLwFUpWHlhIAITF647Kg,Ugwox2cBpa07vzvm0uF4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugwox2cBpa07vzvm0uF4AaABAg
46,,@user-uk7qj4xr1l,"2024-02-09 08:21:19",0,no,no,"Unlike normal matter, dark matter does not interact with the electromagnetic force. This means it does not absorb, reflect or emit light, making it extremely hard to spot. In fact, researchers have been able to infer the existence of dark matter only from the gravitational effect it seems to have on visible matter.",UCvG839IEHCbD9z2olLcDqEA,Ugyq-R0MRasyROiGZ3p4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugyq-R0MRasyROiGZ3p4AaABAg
47,,@FrostbiteGamesK,"2024-02-10 03:28:34",0,no,no,"I dont think people realize how much force / mass a black hole has",UCKbSIyQCPj8H6yaIOTGtsRw,UgwuRXaABMNBc91aBl94AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgwuRXaABMNBc91aBl94AaABAg
48,,@Evyatar018,"2024-02-10 12:10:49",0,no,no,Song?,UCLDTfPNaO4sieu9334yDx8Q,UgzEbNoYgacX6nWwVNp4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgzEbNoYgacX6nWwVNp4AaABAg
49,,@arehan5595,"2024-02-12 00:31:35",0,no,no,"What about Dark energy...",UCEa7uepGy8DEa4CxnQfgb3Q,UgwwmVbeGfQQdieDIcB4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgwwmVbeGfQQdieDIcB4AaABAg
50,,@Spid3rEdits,"2024-02-12 10:04:20",1,no,no,"Albert Einstein would say OTHERWISE...",UCW6PS3ZImokaLkbT5WN8Czg,UgxK9icmbOIqwOcEmHF4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgxK9icmbOIqwOcEmHF4AaABAg
51,,@-NeonZ,"2024-02-13 02:40:33",1,no,no,"This is the only way gen alpha will be able to learn lol🤣🤣🤣🔥🔥",UCwp2JCF4vWxlRBMldcG2ZCQ,Ugye0PQGJplvna3bowZ4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugye0PQGJplvna3bowZ4AaABAg
52,,@Daliyvideos16,"2024-02-13 04:56:01",0,no,no,"Watched this in my science class it’s like 49 mins long ☠️",UCwY9VwXvjJUq0VZE4VTk-0w,UgxagbAtwbAY52jsht14AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgxagbAtwbAY52jsht14AaABAg
53,,@Myrex1,"2024-02-14 16:51:10",2,no,no,"Universe Own this Song 🗿🍷",UCcX1h5S-kK0cNcAgJt7gVvw,UgwGjByc8le3zmRRvEx4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgwGjByc8le3zmRRvEx4AaABAg
54,,@cryofreezeryt5023,"2024-02-15 18:18:58",0,no,no,"Reverse flash being the literal meaning of speed ☠️",UCZWGFi8JUdJDwFM0yaMQucg,UgxjCG8d7IJiqh8jARN4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgxjCG8d7IJiqh8jARN4AaABAg
55,,@kainanbanana8102,"2024-02-19 05:59:05",0,no,no,"What about dark energy?",UC6Mebi4wrAWWEKn7PW5T3FQ,Ugx8TC0NBQXl0pspYzh4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugx8TC0NBQXl0pspYzh4AaABAg
56,,@Abby-things,"2024-02-21 13:41:32",0,no,no,"What is Dark Matter ? Explain in easy words",UCfcQC9lWdjvicUhCFZyq6Ag,UgxVa_nki9Ptolq9DVl4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgxVa_nki9Ptolq9DVl4AaABAg
57,,@Minecraft_Fan76,"2024-02-25 06:38:41",1,no,no,"Bro dropped the hardest dark matter edit and thought we would not notice 🗿",UCB_JA9M_dEF5-pAfkkXjmdg,UgySQ0emR3T9yUpibj54AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgySQ0emR3T9yUpibj54AaABAg
58,,@Undeadgamer817,"2024-02-26 17:40:39",0,no,no,"Colder than Loki holding time together",UCYVxrh6GPi27RVchBGzvM_w,UgyBVwsxCu0YYQ21-8N4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgyBVwsxCu0YYQ21-8N4AaABAg
59,,@zeldafadefear9277,"2024-02-28 07:22:20",1,no,no,"Well instead of dark matter couldn’t we say negative mass or nah?",UCR1Dk66W_BXlETAelN80KPg,UgyF5elUySGulyVwAeB4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgyF5elUySGulyVwAeB4AaABAg
60,,@cutedevil8508,"2024-02-29 16:04:10",0,no,no,"Next generation will learn from shorts",UCyr7YQufcpA8KOrzhAw0JJQ,UgyN6zcQsIZGf3fgmTl4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgyN6zcQsIZGf3fgmTl4AaABAg
61,,@lolaandre1644,"2024-02-29 22:18:13",0,no,no,"Me asking why in in antartica",UC-YpEJ2OJVJYcWlx-LpmE0g,UgwzAp5iI5wPVytZDEN4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgwzAp5iI5wPVytZDEN4AaABAg
62,,@SoulSnipes,"2024-03-01 03:08:17",0,no,no,"Bro just dropped the coldest hardest space edit and didn’t even give us a magnetic field to keep us safe from the cosmic radiation",UCRRr53o2aumAbfVexh4Vbhw,UgzlLD-RFrC2KGgMgkx4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgzlLD-RFrC2KGgMgkx4AaABAg
63,,@sohansaka7838,"2024-03-01 19:17:13",0,no,no,"It’s crazy to think we only scraped the edges of space exploration and still have so much more",UC6YlDK2YQriZxfNujetCtLQ,Ugw3OaZg8ZofTI7_aM54AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugw3OaZg8ZofTI7_aM54AaABAg
64,,@Raineyy.Prodzz,"2024-03-04 02:40:10",0,no,no,"The fact we barely know anything about dark matter",UCYcFUBTMhdbyyzQFFmhQ_Sw,UgxXrlTDyf4P2krWvsV4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgxXrlTDyf4P2krWvsV4AaABAg
65,,@Hunt918,"2024-03-08 19:21:48",0,no,no,"Who knows what the background song is in this?",UCHuCW0xcUB9XYI4xeXGtMxw,Ugz3BDdah_yMtIp9uzt4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugz3BDdah_yMtIp9uzt4AaABAg
66,,@Kagen-vf3lk,"2024-03-11 19:55:45",0,no,no,"MF’s can make a edit out off anything",UCqijahitvB2ZNgfbxxlPasg,UgzrtheBMuGAp82J84R4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgzrtheBMuGAp82J84R4AaABAg
67,,@Smol-UZl,"2024-03-12 03:01:50",0,no,no,"Its called an acrecian disc yall dark matter bs is crazy fantasy type shit 💀💀💀 black holes are just on a whole nother level than you believe 🗿🗿🗿🗣💯💯🗣",UC76S8ivTACtjbFGKjgPCrkw,UgzaWQRm0kzRPpV3cPR4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgzaWQRm0kzRPpV3cPR4AaABAg
68,,@supertoygamingtime7652,"2024-03-12 05:24:53",0,no,no,"Bro left us on the top of mount evrest with out a blanket🥶🥶🥶🥶",UCMOqE-90JEWbJkxbwVMPGBQ,UgxKVdzu1SNPdffJj454AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgxKVdzu1SNPdffJj454AaABAg
69,,@user-hw2dy9lo4h,"2024-03-12 17:22:07",0,no,no,"Matter 5%.Dark matter and Dark energy 95%",UCbLYYpdJsU2T6lHDLtwbAnA,UgwQoGE65cAn-Nz6dld4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgwQoGE65cAn-Nz6dld4AaABAg
70,,@Sus-tn2zy,"2024-03-13 10:37:37",0,no,no,"NO NO  N😭 I DO NOT DIE WAHHHHHHHH 😭😭😭😭😭😭😭😭",UCNrj5Ui16_aFuOEyf0-OcHA,UgwRm5-_jPxAz7n0Sdx4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgwRm5-_jPxAz7n0Sdx4AaABAg
71,,@Redeagle_Tox,"2024-03-14 04:13:56",0,no,no,"Song plz",UChCtugS1zgoxN-BGoSSrlcg,Ugx1ntAq7Gz_Aea3opF4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugx1ntAq7Gz_Aea3opF4AaABAg
72,,@Theoneandonlyinosukeslayy,"2024-03-14 20:05:59",0,no,no,"My first thoughts about that was, Darker than Garmadon?",UCkNrHR7KRdBWfZIrwf95Kwg,UgwgAn0IdnGdlqHPPQR4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgwgAn0IdnGdlqHPPQR4AaABAg
73,,@Has_a_point2658,"2024-03-14 21:51:22",0,no,no,"also if a galaxy were to collide it would become one bigger and stronger galaxy as the gravity would pull the stars and stuff together until it is one huge galaxy",UCFXHE4Jwdbz5kAt_n_TWfbg,Ugw5s12aWvS0pW2umut4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugw5s12aWvS0pW2umut4AaABAg
74,,@davrickpangtiktok,"2024-03-15 05:08:02",1,no,no,"I always wanted to adventure the universe and see what it looked like in person I wanna travel to a different galaxy/universe it is soooo cool I bet",UClO0OpTjPMeZcT_UITpxeZQ,UgxC43HO5HdvsjDbTMR4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgxC43HO5HdvsjDbTMR4AaABAg
75,,@SilverStpfSoonLrwqNight,"2024-03-15 14:53:38",0,no,no,"When you realise that your an atom compared to the universe",UC226XWi3JLXrsdRd5LPSoKA,Ugwg4QdfNxlfWawCG3N4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugwg4QdfNxlfWawCG3N4AaABAg
76,,@Autr1sm,"2024-03-20 19:37:32",1,no,no,"Holy shit those space edits are gonna convince me to become a physician soon",UCrlzWozH2ASCCbBjnmJyXoA,Ugy8zZ09rHn-Ygo-ho94AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugy8zZ09rHn-Ygo-ho94AaABAg
77,,@ULT_BACON,"2024-03-20 21:58:19",0,no,no,Subhanallah❤,UCyRClH5m0m8hEvFIJQczAlw,UgzE8KHqnhLIXFHi2mR4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgzE8KHqnhLIXFHi2mR4AaABAg
78,,@Money_Bag,"2024-03-22 17:59:23",0,no,no,"Welcome to “Space”",UCYp0TsIGLRwEm7beLoXYIXQ,UgzTPOpjNH8ga-WZXDV4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgzTPOpjNH8ga-WZXDV4AaABAg
79,,@arlo232,"2024-03-25 11:45:29",0,no,no,"Jwst shows that the universe is actually 26 billion year old and dark matter doesn't exist",UCIHOeZH6pxswrKm13GSiYQw,UgzyhsV6CVV9c0VRSlJ4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgzyhsV6CVV9c0VRSlJ4AaABAg
80,,@Roblox_LegendB,"2024-03-25 17:14:57",0,no,no,"That cant be possible because there is no way dark matter is following the galaxies and dark matter is explained like air something you cant see or touch so galaxies are created to move by themselves there is no invisible dark matter thats my opinion my space theory.Forgot to say that gravity can take any speed for ex the speed of light and can be bound with this crazy speed.",UC1QXp5ekXP4-a-IE-J05fNg,UgwAl2ebRxlo-n7y2eF4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgwAl2ebRxlo-n7y2eF4AaABAg
81,,@AndroidGameplay5326,"2024-03-25 21:32:14",0,no,no,"Explanation:Jesus Christ",UC7cg0e2iDmbwSIXdsSuf5Vw,Ugz_knyi1a3YqPNWwsN4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=Ugz_knyi1a3YqPNWwsN4AaABAg
82,,@Smizzelz,"2024-03-26 21:59:50",0,no,no,"Can i ask where you find these clips or videos of the planets and stuff for your edits?",UCQ_NUrpa5Hnq1CutiuVev9g,UgyHaEhbiVWqfceqrKl4AaABAg,https://www.youtube.com/watch?v=YSThUhFMiJY&lc=UgyHaEhbiVWqfceqrKl4AaABAg
