,,"Name (click to view profile)",Date,Likes,isHearted,isPinned,Comment,"Profile ID","Comment ID","Comment URL"
29,,@littleninjavangchhia9099,"2024-01-04 10:07:36",0,no,no,"This looks like something that contains a universe.",UCThFS8jgaoIcVS5DATkqgMw,UgzJmk_7FaDNGzK2U5p4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgzJmk_7FaDNGzK2U5p4AaABAg
30,,@skriblez9001,"2024-01-04 21:40:47",0,no,no,"well it’s not matter, it’s a type of unknown gravity. we measure it by its affects on other objects bc we haven’t been able to properly observe it yet",UCsCfOtD4RlDMtivon0FkhYg,UgxcPMA5sm3XSttkOwN4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgxcPMA5sm3XSttkOwN4AaABAg
31,,@Requiredvfx,"2024-01-08 16:49:37",0,no,no,"Imagine just going into space and you get grabbed up by one what would you think: would i still be alive or in another galaxy on another world in the cosmos heaven were?",UClOXW-us3PJUoEiopWxziqA,UgxCTTWwIcJ_FWvuzDd4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgxCTTWwIcJ_FWvuzDd4AaABAg
32,,@Edurin8422,"2024-01-15 00:10:35",0,no,no,"I'm calling interstellar 2",UCtoFRS5OCc5UOHt8fW0vChA,UgyGUE7heyD5vWyd_at4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgyGUE7heyD5vWyd_at4AaABAg
33,,@JustinWadeShorts,"2024-01-15 08:18:52",0,no,no,"What if dark matter doesn’t exist and we’re literally just in nothing. All the matter is clumping together like unstirred soup. How do we truly know what makes up mass or anything? Because we saw it through a telescope? That’s faith. Just like religion. When I look up, I see nothing but glowing dots. I know they’re planets (I hope they are) and stars and galaxies but in between them, there’s nothing. We’re are basically atoms or cells or whatever floating around in whatever atoms float around in. Atoms make up our universe. Does our universe make up something? Could that be different dimensions? Like a Russian nesting doll.",UCY_KBk6tbJwUHJyzJKkXuGg,UgzPNNBELmyUD0raPe54AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgzPNNBELmyUD0raPe54AaABAg
34,,@rubeshchanderalksivachan-dl8ez,"2024-01-21 16:10:37",0,no,no,"Yo look its a star!!!

But its a black hole💀",UCzvzSA-qdqCftLTUEHPJhPw,UgwiOi-woz0z7G2FEtd4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgwiOi-woz0z7G2FEtd4AaABAg
35,,@Not_recist21,"2024-01-21 16:29:15",1,no,no,"Dam thank god people from Africa, is a form we can see even tho they are dark matter",UCxHjO8mv9rbttR14VWIE-8Q,UgxcLV3L8qbNyNR0hE54AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgxcLV3L8qbNyNR0hE54AaABAg
36,,@LoneWolf-lq3bp,"2024-01-21 19:10:03",0,no,no,"Would you be able to touch it",UC-GklOxtab4TwFWFIYiEPGg,Ugw2cZF4aWQ00CQkP4F4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugw2cZF4aWQ00CQkP4F4AaABAg
37,,@renamon303,"2024-01-21 23:58:35",1,no,no,"soo its like basicaly an tyrant star from warhammer",UCYsQIdx7JIQ8Oe2e64YVh3g,UgzSxsNM_ZK4Dnpa6CV4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgzSxsNM_ZK4Dnpa6CV4AaABAg
38,,@After-Life108,"2024-01-22 17:51:03",0,no,no,"It doesn't MATTER bro it's so far from us",UCNl2SnU1QcFbkxMhL_zGdUA,Ugwle1lJ0FLCjdsC0ZN4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugwle1lJ0FLCjdsC0ZN4AaABAg
39,,@MrDamo34,"2024-01-23 01:53:54",0,no,no,"It’ll turn out to be a black hole.",UCazRx2cFzv9b71fq4_x1WBw,UgztC4LHAzMM8o47rlx4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgztC4LHAzMM8o47rlx4AaABAg
40,,@Y0urD4DDY,"2024-01-23 02:59:44",0,no,no,"my guy…a dark matter star is called a black hole.",UCfCeK0nbLxJOSgiCJ6wyuhg,Ugy2LeDdOu2mkZrnMLx4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugy2LeDdOu2mkZrnMLx4AaABAg
41,,@kingajigmewangdi5219,"2024-01-23 20:18:45",0,no,no,"Bro is anti - social",UCTQkmLxSjKu5lzMFu-0RDyw,Ugy6dtTOoz1bYOCn3th4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugy6dtTOoz1bYOCn3th4AaABAg
42,,@Ominous89,"2024-01-24 17:47:57",0,no,no,"So a star made of dark matter emits darkness. Kind of the opposit of a normal star that emits light. So we know about supermassive black holes. There also could be supermassive white holes.",UC7HSNEOv4d272HAIVT9yWRQ,Ugyb63top9Hns6q7bmd4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugyb63top9Hns6q7bmd4AaABAg
43,,@niolss,"2024-01-25 12:55:49",0,no,no,"What star is it?",UCik2ILRWFHv9dlzX80ETLgQ,UgwGG4KFgrPCkW2Y8bt4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgwGG4KFgrPCkW2Y8bt4AaABAg
44,,@Chillwatcher,"2024-01-28 04:09:59",0,no,no,"Is it different from a black dwarf? ( ik don’t exist yet because it would take quadrillion’s of years to form but just wondering)?",UCNE-88lRkVNk6hqS8mT5U-g,Ugzu2oUxwcFezJrBLGJ4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugzu2oUxwcFezJrBLGJ4AaABAg
45,,@--...--...--...,"2024-01-30 04:21:58",0,no,no,"Lmao jumps straight to ""dark matter"" 
There's more plausible explanations, like a Q star/Grey Hole",UCe9CWAD2KEzQsMfkCodH6Hg,UgyDsVNaeiVft3GDnRF4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgyDsVNaeiVft3GDnRF4AaABAg
46,,@user-fq8vg6xx7y,"2024-01-30 18:44:51",0,no,no,"IN54B Known As The Dark Matter Star Was Made from Black Gas In Our Milky Way It's 3500 Light Yrs From Earth",UCIyR0Qj3O9dxqzvoTOTaePQ,Ugz0zeYKXOFTM304RZ54AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugz0zeYKXOFTM304RZ54AaABAg
47,,@leewightman8619,"2024-01-30 19:04:07",0,no,no,"I believe black holes synthesize dark matter and they realese it as Hawkins radiation all that compressed enargy with the black holes charge effecting the univese ...",UCCyVP3M0SL4fOufpFxAHaeg,Ugw9z43ZpRpQ5M3DUcN4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugw9z43ZpRpQ5M3DUcN4AaABAg
48,,@ciaraross2114,"2024-01-30 23:53:47",0,no,no,"DEAR GOD PLEASE",UCccZdWHhopNbal5YbJ1dtiw,Ugz59yej2578QOovvrh4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugz59yej2578QOovvrh4AaABAg
49,,@pandaspanda5976,"2024-02-01 12:34:34",0,no,no,"If it’s orbiting something then there is some the ring there",UCdGbhiC5W6JIpcXiq3jU9LQ,UgwrlNvndrIjPUluXeJ4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgwrlNvndrIjPUluXeJ4AaABAg
50,,@lucasman9912,"2024-02-02 23:55:32",0,no,no,"isn't dark matter just a more unknown version of gravity? It's measurable, but we cannot interact with it. If a gravity makes out a really dense ball of matter it's still blackhole, lmao",UCuJL2Pp-I6GylZ8b15pa9rA,UgyDHIvSrQNASUCpesp4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgyDHIvSrQNASUCpesp4AaABAg
51,,@alienscivilization9388,"2024-02-03 21:12:41",0,no,no,"Dark matter is really anti to our creatures in this universe  matter visible....",UCeLHbLwIFD5-jFuG1qobnow,UgwNWQFgHjdCA6daGs94AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgwNWQFgHjdCA6daGs94AaABAg
52,,@Warninja2022,"2024-02-04 16:01:36",0,no,no,"Bro 2 dark galaxy found ooo this is new bruh there are millions of them",UClO7nsqdDj9_8uXTjHFk86w,UgzSYoVcq3UpG7o5MB14AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgzSYoVcq3UpG7o5MB14AaABAg
53,,@makerofArt,"2024-02-05 17:34:37",0,no,no,"If dark matter stars never existed my plan to escape reality would be 100% guaranteed success",UCN3weWdLLDImBPlAAT1eQSQ,UgyrOe-cVuSFfDm_a4p4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgyrOe-cVuSFfDm_a4p4AaABAg
54,,@landlockedsailor2191,"2024-02-05 20:07:56",0,no,no,"Fun fact; dark matter was first discovered when scientists looked at the stars at the edge of galaxies. They are traveling so fast they should be thrown out of the galaxy itself. But they weren't",UC5HnXdbs_x6iVZCk7n1GwIQ,Ugw6yPpg3tTqc44x0Jp4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugw6yPpg3tTqc44x0Jp4AaABAg
55,,@mixcro866,"2024-02-08 02:16:04",0,no,no,"if it makes up most the matter in the galaxy doesn't that mean our galaxy could be in a dark matter star not fully formed with a hole going to galaxy to galaxy",UCiX5wK1JdVnB2Q8z4jWNsqA,UgxeTnm10mc_FH9s3h14AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgxeTnm10mc_FH9s3h14AaABAg
56,,@crazeagar9237,"2024-02-09 07:48:05",0,no,no,"its saggitirus A* it is a black hole in the centre of the milky way and has a mass of 4.3Mx the mass of sun PIN?",UCkNQfWuZTX4yYtSSWR26xTw,UgzoE_n4qlyqWSWRLpN4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgzoE_n4qlyqWSWRLpN4AaABAg
57,,@user-uk7qj4xr1l,"2024-02-09 08:20:22",0,no,no,"Unlike normal matter, dark matter does not interact with the electromagnetic force. This means it does not absorb, reflect or emit light, making it extremely hard to spot. In fact, researchers have been able to infer the existence of dark matter only from the gravitational effect it seems to have on visible matter.",UCvG839IEHCbD9z2olLcDqEA,Ugxt60Ks4F_wVNniOeF4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugxt60Ks4F_wVNniOeF4AaABAg
58,,@blackslug4189,"2024-02-10 22:11:42",0,no,no,"Thats supposed to be Gaia BH-1 right? So what made them think its not a black hole?",UC2cLdN6ZUZOZjDUqdq375rg,UgwBHP5sHM9u03hbZ_R4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgwBHP5sHM9u03hbZ_R4AaABAg
59,,@wolfegamingbbv4486,"2024-02-13 15:46:30",0,no,no,"Bro that star creating a curve in space and time so that is black hole and that planet is living to dead and it's absorbing it's light slowly",UCGV39GSwYI2hjOzjF_fjSEQ,Ugyhf37p2LBQEy4R8Lp4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugyhf37p2LBQEy4R8Lp4AaABAg
60,,@SteelersNSalsa_deMex1co,"2024-02-13 19:09:13",0,no,no,"Update coming in 2124 hope to see you guys until then",UCaPqDWzIGWXOULo42ZqmUMw,UgzrJELM6O08Y9dh6PB4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgzrJELM6O08Y9dh6PB4AaABAg
61,,@wrtye2069,"2024-02-21 17:23:15",0,no,no,"Hey man great info! Just dont look or sound like that, it ruins my day, a little.",UCdc2lKc68f6HL0_vy3xO_Gw,Ugxcy1ELEE22HHA8rlp4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugxcy1ELEE22HHA8rlp4AaABAg
62,,@BabyNoob270,"2024-02-22 07:01:24",0,no,no,"I can beat a dark matter star in a fight.",UC9ecfmt9FVDKbvdT6XTc-tw,UgwwlJhttXGMJPk57dJ4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgwwlJhttXGMJPk57dJ4AaABAg
63,,@user-ix5mo1iz1i,"2024-02-22 15:57:10",0,no,no,"What should we call it? HMMMM!??!

Dark matter?",UCy8tkk9c0ef41d3LftAVS5A,Ugzw0-phJXE0t6JLeE54AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugzw0-phJXE0t6JLeE54AaABAg
64,,@PoliticalyEducated,"2024-02-22 17:00:22",0,no,no,"Uhm.. so hear me out, if there can be dark matters stars there must be dark matter black holes too right? Fuk💀",UCSV2ssKkEEokyan_GgDpRTw,UgyLNpBrUNeO2OgmLUR4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgyLNpBrUNeO2OgmLUR4AaABAg
65,,@vigro2986,"2024-02-22 23:23:42",0,no,no,"Why do i feel sad about this star 😢",UCcOxtz0hAXU2tBK5o-FSK_g,UgwTIMNzfIA8QTcfIT54AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgwTIMNzfIA8QTcfIT54AaABAg
66,,@cdk4mepls,"2024-02-29 18:21:07",0,no,no,"I actually saw the star and when i heard it was supposed to be invisible I was shocked",UCfs4yWMEvJZx80wjFvnUhTA,UgziKBL4iab2VaanVLR4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgziKBL4iab2VaanVLR4AaABAg
67,,@olliesutton1804,"2024-03-05 21:07:54",0,no,no,"Well thats even cooler 😂",UC6cofR-yHSTqYRU5eK-ea-w,UgzYTyH_DasfuJhIWx14AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgzYTyH_DasfuJhIWx14AaABAg
68,,@jknowstheway1462,"2024-03-05 22:08:17",0,no,no,"Makes up most, cant find, but they do stars.
unlogic",UCwIkccxQNEtWWFI-9a2P6bg,UgwBYPn0deMC_wumCuZ4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgwBYPn0deMC_wumCuZ4AaABAg
69,,@LargeTVMan0012,"2024-03-06 05:38:44",0,no,no,"Gaia BH1",UCHJFMNkrEwVil-l39hy3bjw,UgxEDMIFbnDlUQqc4mh4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgxEDMIFbnDlUQqc4mh4AaABAg
70,,@chillydawgg4354,"2024-03-07 22:58:30",1,no,no,"Dark matter is God poop",UCwFhzM1MAAIdLHGt389wpyw,UgxLIw12DxdwTNGbOhN4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgxLIw12DxdwTNGbOhN4AaABAg
71,,@antoniettepatterson7668,"2024-03-09 23:35:49",0,no,no,"Its a Black Dwarf",UCY9fVQ3yvqwnQ8DrkCydL7w,Ugy1IV82sY8NR4HeBhN4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugy1IV82sY8NR4HeBhN4AaABAg
72,,@IPRAYTOJESUS,"2024-03-11 04:54:46",0,no,no,"If planets orbit sun what does the sun orbit?",UCpVbv5pVK08lpRUgEsMI9Dg,UgzlVH_U1c2urO6Qknt4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgzlVH_U1c2urO6Qknt4AaABAg
73,,@ashten5,"2024-03-12 02:11:51",0,no,no,"This is a planck star",UCwldU8QGC5ziQvQkN0XX3iA,UgyfH_cgpf6FMaustXd4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgyfH_cgpf6FMaustXd4AaABAg
74,,@MrWuwho,"2024-03-12 11:38:36",0,no,no,"Dyson sphere?",UCdc_lhxY1gzNZORaFrNc8Kw,UgyGUEDLypNMhlKpLUl4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgyGUEDLypNMhlKpLUl4AaABAg
75,,@justjustin7006,"2024-03-12 23:43:11",0,no,no,"Now, what if the core of the dark matter star is antimatter, creating the energy for the star. Just a thought. It still won't create light because of the gravitational pull. It is pulling dark matter particals into a dence shell. Insulating the actual reaction. Just a thought",UCIfxgaqbqgF195a_Poh9B3A,UgwEjxnaexLcUH4_3qh4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgwEjxnaexLcUH4_3qh4AaABAg
76,,@slendy7341,"2024-03-13 05:17:01",0,no,no,"Well we wouldn't be able to know if dark matter could clump together when we've pretty much strongly assumed that dark matter doesn't interact with other atoms in the universe and just filters through things. So the idea that dark matter particles could clump into eachother seems highly unlikely. But there are many hypothetical theories out there so if we get to have the experience to evolve more as a civilization we will figure things out some day.",UCbIy5ola3dIuHXUa1BrCVtw,Ugy6O7lTzOeV-xRj7x94AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugy6O7lTzOeV-xRj7x94AaABAg
77,,@ronflexy1479,"2024-03-13 05:51:35",0,no,no,"It actually make us think that if this dark matter star has a gravity field then a black hole can be born from dark matter",UC8xemvjzXmBXCYh0bT43wNg,Ugwd9hFgM6wSIvzzlcd4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugwd9hFgM6wSIvzzlcd4AaABAg
78,,@akoururhara1417,"2024-03-14 00:01:28",0,no,no,🤓☝️,UCm8FFJ11arCoKE1rTO91M-A,UgzCRE_4mGZwgYhvJYx4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgzCRE_4mGZwgYhvJYx4AaABAg
79,,@BUSTED_taillight-rq6cv,"2024-03-14 05:34:10",0,no,no,"bro this duds kurtz made one video nd now all these idiots got ither idiots panicking",UCG2-5iDzvIlmSuxLkeJbmFg,UgzznT-Sj-Gn8B4yoFF4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=UgzznT-Sj-Gn8B4yoFF4AaABAg
80,,@rakhelkhongsaiaccount99,"2024-03-14 17:56:28",0,no,no,"If light is made up of photons what is dark made up of",UCbKXuoHlBcUrJqPs6Jfiglg,Ugw7vMcdFZUObvemJxN4AaABAg,https://www.youtube.com/watch?v=Qy8CqRGDqeQ&lc=Ugw7vMcdFZUObvemJxN4AaABAg
