,,"Name (click to view profile)",Date,Likes,isHearted,isPinned,Comment,"Profile ID","Comment ID","Comment URL"
85,,@T0TA11Y,"2024-04-11 23:54:31",0,no,no,"Megatron is coming for that “dark energy” just so you know",UCwGBW_ywwWdWOAd5PzZJLeQ,Ugyb5_p_uqL1Ag0u_UF4AaABAg,https://www.youtube.com/watch?v=aoe6BC6TZMg&lc=Ugyb5_p_uqL1Ag0u_UF4AaABAg
86,,@demonslayernerd804,"2024-04-12 15:51:02",0,no,no,"It would be crazy if we all get cursed energy",UCId4KrH-PvThEUb_lEviUNg,UgzXMjJWoJVYTNlY6Mx4AaABAg,https://www.youtube.com/watch?v=aoe6BC6TZMg&lc=UgzXMjJWoJVYTNlY6Mx4AaABAg
87,,@nizamcanhendem2318,"2024-04-12 20:30:12",0,no,no,"Dark matter is gojos blue
And Dark energy is gojos red 
I wonder what hollow purple is",UCbv1nHKxrlb4A1ba8CaSNdg,UgzaYP5WhbYHPHdl41V4AaABAg,https://www.youtube.com/watch?v=aoe6BC6TZMg&lc=UgzaYP5WhbYHPHdl41V4AaABAg
88,,@dakieo,"2024-04-12 21:07:01",0,no,no,zamn,UCi_F-SNEkNF86BNi54C3YwQ,UgyQ6DdS0FP0jGKv-xx4AaABAg,https://www.youtube.com/watch?v=aoe6BC6TZMg&lc=UgyQ6DdS0FP0jGKv-xx4AaABAg
89,,@commitarson620,"2024-04-13 08:10:55",0,no,no,"Tbh do you know how powerfull of a civilisation we could become if we where capable of harnessisng the power of dark matter",UCQzA65MrRctcBDEb2RYU9dw,Ugx26QyfO3_U2c3wMyp4AaABAg,https://www.youtube.com/watch?v=aoe6BC6TZMg&lc=Ugx26QyfO3_U2c3wMyp4AaABAg
90,,@Overlordstuff,"2024-04-13 15:56:02",0,no,no,Pain,UCMlbgL4VuxdiHdP1YKAF2xQ,UgyqPmBtOYDmZiWypU94AaABAg,https://www.youtube.com/watch?v=aoe6BC6TZMg&lc=UgyqPmBtOYDmZiWypU94AaABAg
91,,@SillygreeniesNveggies,"2024-04-13 19:15:43",0,no,no,"So.... If we combine it.... It suppose to be... An imaginary space?",UCh85TF6LhiLewM9VSJrHKJw,UgwnY25VF5AaGmPiQEF4AaABAg,https://www.youtube.com/watch?v=aoe6BC6TZMg&lc=UgwnY25VF5AaGmPiQEF4AaABAg
92,,@tomcat8080,"2024-04-14 09:13:25",1,no,no,"This fucking shit gives me chills


Petition for a space edit video 
👇",UC2kkhTbYiMN6EtP5k-tReUA,UgzfUwOj4olR8qxl-PN4AaABAg,https://www.youtube.com/watch?v=aoe6BC6TZMg&lc=UgzfUwOj4olR8qxl-PN4AaABAg
93,,@mohammadismailismail921,"2024-04-14 13:14:51",0,no,no,"After seeing this two guys i felt nostalgic 😌",UCyl2oxQ-Q9npsxvn2bWuS5A,Ugwy5aEH-zREVDCu3gd4AaABAg,https://www.youtube.com/watch?v=aoe6BC6TZMg&lc=Ugwy5aEH-zREVDCu3gd4AaABAg
94,,@vr.zin0,"2024-04-14 21:55:47",0,no,no,"Ya'll mfs rlly be editing anything with gojo and sukuna in it now 😂",UCjDzr0wgs8jCFCG9i_5B7JQ,UgyOu0O-i0VTN8x1hw54AaABAg,https://www.youtube.com/watch?v=aoe6BC6TZMg&lc=UgyOu0O-i0VTN8x1hw54AaABAg
95,,@mohammadrezakhoshvaghti4810,"2024-04-15 15:28:30",0,no,no,"""You can’t lock up the darkness""

Zoom-

Im Darknees'

Darkest Knight -",UCJ0AkaxWqNhNZgFILa03rIw,UgzLe4rnyoyde-ZvZax4AaABAg,https://www.youtube.com/watch?v=aoe6BC6TZMg&lc=UgzLe4rnyoyde-ZvZax4AaABAg
96,,@Sukuna1A0,"2024-04-16 02:04:07",0,no,no,"""Throughout the universe and the earth,nah i already winned"":some black haired guy",UCzjkEnUyyxiAtP3qBKKwG0g,Ugyuei-emsxd1I7uqbB4AaABAg,https://www.youtube.com/watch?v=aoe6BC6TZMg&lc=Ugyuei-emsxd1I7uqbB4AaABAg
97,,@Wiy28826hjdbs,"2024-04-16 18:15:00",0,no,no,"How the universe works…..",UC8p5TGUTvxk1C8RliyapE6A,UgxZao7JP7E9HC_QTb14AaABAg,https://www.youtube.com/watch?v=aoe6BC6TZMg&lc=UgxZao7JP7E9HC_QTb14AaABAg
98,,@user-jx5rs4dw1y,"2024-04-16 22:06:26",1,no,no,🔵🔴🤌🫴🟣,UC3C6rvKTD_UNOtpEIwkY-ew,UgzIGbq8KqBLVmvSkmZ4AaABAg,https://www.youtube.com/watch?v=aoe6BC6TZMg&lc=UgzIGbq8KqBLVmvSkmZ4AaABAg
99,,@demonling1170,"2024-04-17 03:33:35",0,no,no,"""you cant lock up the darkness""",UCbX7MZYBgfJeplcpXrLSTWQ,UgwIT47Bh3ADhcpV8vN4AaABAg,https://www.youtube.com/watch?v=aoe6BC6TZMg&lc=UgwIT47Bh3ADhcpV8vN4AaABAg
100,,@QCoin-lq3oo,"2024-04-17 18:23:39",0,no,no,"Humans: “We will solve this with science”
God: 😈",UCWo_mZVW7EWA2nrbxwZocnQ,UgxVbN4BHSBE3-fCEWR4AaABAg,https://www.youtube.com/watch?v=aoe6BC6TZMg&lc=UgxVbN4BHSBE3-fCEWR4AaABAg
